"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","condition","Columns"
"fib","revCSC","Col6a1","ITGA3_ITGB1",0.0156907179870878,0,"COL6A1_ITGA3_ITGB1","Col6a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Col6a1","ITGA3_ITGB1",0.0135998158371999,0,"COL6A1_ITGA3_ITGB1","Col6a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Col6a1","ITGA3_ITGB1",0.0356408247796078,0,"COL6A1_ITGA3_ITGB1","Col6a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Col6a1","ITGA3_ITGB1",0.0137910192510718,0,"COL6A1_ITGA3_ITGB1","Col6a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Col6a1","ITGA3_ITGB1",0.0224022465402652,0,"COL6A1_ITGA3_ITGB1","Col6a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Col6a1","ITGA3_ITGB1",0.0112672851597795,0,"COL6A1_ITGA3_ITGB1","Col6a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Col6a1","ITGA3_ITGB1",0.0144001929818354,0,"COL6A1_ITGA3_ITGB1","Col6a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Col6a2","ITGA3_ITGB1",0.00601104409530424,0,"COL6A2_ITGA3_ITGB1","Col6a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Col6a2","ITGA3_ITGB1",0.00681207521940267,0,"COL6A2_ITGA3_ITGB1","Col6a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Col6a2","ITGA3_ITGB1",0.00530948057184818,0,"COL6A2_ITGA3_ITGB1","Col6a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Col6a2","ITGA3_ITGB1",0.0045954950823474,0,"COL6A2_ITGA3_ITGB1","Col6a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Col6a2","ITGA3_ITGB1",0.0122241912445908,0,"COL6A2_ITGA3_ITGB1","Col6a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Col6a2","ITGA3_ITGB1",0.00466070251754747,0,"COL6A2_ITGA3_ITGB1","Col6a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Col6a2","ITGA3_ITGB1",0.00761490398680241,0,"COL6A2_ITGA3_ITGB1","Col6a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Col6a2","ITGA3_ITGB1",0.00380136127964181,0,"COL6A2_ITGA3_ITGB1","Col6a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Col6a2","ITGA3_ITGB1",0.00486856495788818,0,"COL6A2_ITGA3_ITGB1","Col6a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Col6a3","ITGA3_ITGB1",0.011074102562283,0,"COL6A3_ITGA3_ITGB1","Col6a3  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Col6a3","ITGA3_ITGB1",0.012541323506867,0,"COL6A3_ITGA3_ITGB1","Col6a3  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Col6a3","ITGA3_ITGB1",0.00978743580057203,0,"COL6A3_ITGA3_ITGB1","Col6a3  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Col6a3","ITGA3_ITGB1",0.00847641457409003,0,"COL6A3_ITGA3_ITGB1","Col6a3  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Col6a3","ITGA3_ITGB1",0.0224025898969127,0,"COL6A3_ITGA3_ITGB1","Col6a3  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Col6a3","ITGA3_ITGB1",0.00859621446543249,0,"COL6A3_ITGA3_ITGB1","Col6a3  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Col6a3","ITGA3_ITGB1",0.0140098412860201,0,"COL6A3_ITGA3_ITGB1","Col6a3  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Col6a3","ITGA3_ITGB1",0.007016357891161,0,"COL6A3_ITGA3_ITGB1","Col6a3  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Col6a3","ITGA3_ITGB1",0.00897801341082784,0,"COL6A3_ITGA3_ITGB1","Col6a3  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Lama4","ITGA6_ITGB1",0.00312304480674856,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Lama4","ITGA6_ITGB1",0.00357315208446311,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Lama4","ITGA6_ITGB1",0.00329518226615148,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Lama4","ITGA6_ITGB1",0.0035690935649709,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Lama4","ITGA6_ITGB1",0.00526573940838736,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Lama4","ITGA6_ITGB1",0.00265412929418703,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Lama4","ITGA6_ITGB1",0.00338836852805068,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Lama4","ITGA6_ITGB1",0.00257298673327455,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Lama4","ITGA6_ITGB1",0.0040451456971126,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Lamb1","ITGA6_ITGB1",0.00750828220804072,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Lamb1","ITGA6_ITGB1",0.00858496677230006,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Lamb1","ITGA6_ITGB1",0.00792020688319885,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Lamb1","ITGA6_ITGB1",0.00857526463729342,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Lamb1","ITGA6_ITGB1",0.0126215579415162,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Lamb1","ITGA6_ITGB1",0.00638515421800358,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Lamb1","ITGA6_ITGB1",0.00814311815737018,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Lamb1","ITGA6_ITGB1",0.00619065405195108,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Lamb1","ITGA6_ITGB1",0.00971254028456384,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Lamc1","ITGA6_ITGB1",0.00295818341791816,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Lamc1","ITGA6_ITGB1",0.00338461080226682,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Lamc1","ITGA6_ITGB1",0.00312126242086843,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Lamc1","ITGA6_ITGB1",0.0033807657084048,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Lamc1","ITGA6_ITGB1",0.00498833401454072,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Lamc1","ITGA6_ITGB1",0.00251395890862569,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Lamc1","ITGA6_ITGB1",0.0032095461462605,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Lamc1","ITGA6_ITGB1",0.00243709119271001,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Lamc1","ITGA6_ITGB1",0.00383179492919406,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","revCSC","Fn1","ITGAV_ITGB1",0.0394943404140922,0,"FN1_ITGAV_ITGB1","Fn1  - (Itgav+Itgb1)","FN1","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 2","Fn1","ITGAV_ITGB1",0.0528461521084749,0,"FN1_ITGAV_ITGB1","Fn1  - (Itgav+Itgb1)","FN1","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","proCSC","Tnc","ITGAV_ITGB6",0.00229651450085237,0,"TNC_ITGAV_ITGB6","Tnc  - (Itgav+Itgb6)","TENASCIN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Tnc","ITGAV_ITGB6",0.00680593846045537,0,"TNC_ITGAV_ITGB6","Tnc  - (Itgav+Itgb6)","TENASCIN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Tnc","ITGAV_ITGB6",0.0030214717792995,0,"TNC_ITGAV_ITGB6","Tnc  - (Itgav+Itgb6)","TENASCIN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Tnc","ITGAV_ITGB6",0.00894815583318414,0,"TNC_ITGAV_ITGB6","Tnc  - (Itgav+Itgb6)","TENASCIN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Tnc","ITGAV_ITGB6",0.00205458090798822,0,"TNC_ITGAV_ITGB6","Tnc  - (Itgav+Itgb6)","TENASCIN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Tnc","ITGAV_ITGB6",0.00186904379006401,0,"TNC_ITGAV_ITGB6","Tnc  - (Itgav+Itgb6)","TENASCIN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Late Enterocyte","Tnc","ITGAV_ITGB6",0.00203749675361113,0,"TNC_ITGAV_ITGB6","Tnc  - (Itgav+Itgb6)","TENASCIN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","proCSC","Fn1","ITGAV_ITGB6",0.00703832227592272,0.04,"FN1_ITGAV_ITGB6","Fn1  - (Itgav+Itgb6)","FN1","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Fn1","ITGAV_ITGB6",0.020665872753512,0,"FN1_ITGAV_ITGB6","Fn1  - (Itgav+Itgb6)","FN1","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Fn1","ITGAV_ITGB6",0.00924628773134893,0,"FN1_ITGAV_ITGB6","Fn1  - (Itgav+Itgb6)","FN1","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Fn1","ITGAV_ITGB6",0.0270517802585436,0,"FN1_ITGAV_ITGB6","Fn1  - (Itgav+Itgb6)","FN1","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","CSC","Lama4","ITGA6_ITGB4",0.00102595536684755,0,"LAMA4_ITGA6_ITGB4","Lama4  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Lama4","ITGA6_ITGB4",0.00161264972662944,0,"LAMA4_ITGA6_ITGB4","Lama4  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Lama4","ITGA6_ITGB4",0.00156286565630572,0,"LAMA4_ITGA6_ITGB4","Lama4  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Lama4","ITGA6_ITGB4",0.00195835342714729,0,"LAMA4_ITGA6_ITGB4","Lama4  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Lama4","ITGA6_ITGB4",0.00381549978558308,0,"LAMA4_ITGA6_ITGB4","Lama4  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Lama4","ITGA6_ITGB4",0.000763840238602262,0,"LAMA4_ITGA6_ITGB4","Lama4  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Lama4","ITGA6_ITGB4",0.00219001739612054,0,"LAMA4_ITGA6_ITGB4","Lama4  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Lama4","ITGA6_ITGB4",0.00155469445689163,0,"LAMA4_ITGA6_ITGB4","Lama4  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Lama4","ITGA6_ITGB4",0.00266671560478328,0,"LAMA4_ITGA6_ITGB4","Lama4  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Lamb1","ITGA6_ITGB4",0.00247386265655307,0,"LAMB1_ITGA6_ITGB4","Lamb1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Lamb1","ITGA6_ITGB4",0.00388532500907101,0,"LAMB1_ITGA6_ITGB4","Lamb1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Lamb1","ITGA6_ITGB4",0.00376564585895075,0,"LAMB1_ITGA6_ITGB4","Lamb1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Lamb1","ITGA6_ITGB4",0.00471592080325334,0,"LAMB1_ITGA6_ITGB4","Lamb1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Lamb1","ITGA6_ITGB4",0.00916411264984486,0,"LAMB1_ITGA6_ITGB4","Lamb1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Lamb1","ITGA6_ITGB4",0.00184251273357719,0,"LAMB1_ITGA6_ITGB4","Lamb1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Lamb1","ITGA6_ITGB4",0.0052720688184689,0,"LAMB1_ITGA6_ITGB4","Lamb1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Lamb1","ITGA6_ITGB4",0.00374600097651058,0,"LAMB1_ITGA6_ITGB4","Lamb1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Lamb1","ITGA6_ITGB4",0.00641531984341864,0,"LAMB1_ITGA6_ITGB4","Lamb1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","CSC","Lamc1","ITGA6_ITGB4",0.00097168863978905,0,"LAMC1_ITGA6_ITGB4","Lamc1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Lamc1","ITGA6_ITGB4",0.0015273979250688,0,"LAMC1_ITGA6_ITGB4","Lamc1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Lamc1","ITGA6_ITGB4",0.00148024175902675,0,"LAMC1_ITGA6_ITGB4","Lamc1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Lamc1","ITGA6_ITGB4",0.00185486015113314,0,"LAMC1_ITGA6_ITGB4","Lamc1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Lamc1","ITGA6_ITGB4",0.00361421714498677,0,"LAMC1_ITGA6_ITGB4","Lamc1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Lamc1","ITGA6_ITGB4",0.000723427749148242,0,"LAMC1_ITGA6_ITGB4","Lamc1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","Goblet / DCS","Lamc1","ITGA6_ITGB4",0.00207430679902164,0,"LAMC1_ITGA6_ITGB4","Lamc1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Goblet / DCS"
"fib","Early Enterocyte","Lamc1","ITGA6_ITGB4",0.00147250190868136,0,"LAMC1_ITGA6_ITGB4","Lamc1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Early Enterocyte"
"fib","Late Enterocyte","Lamc1","ITGA6_ITGB4",0.00252588219202054,0,"LAMC1_ITGA6_ITGB4","Lamc1  - (Itga6+Itgb4)","LAMININ","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_Late Enterocyte"
"fib","revCSC","Fn1","Cd44",0.0388103818724769,0,"FN1_CD44","Fn1  - Cd44","FN1","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Fn1","Cd44",0.0309990621202001,0,"FN1_CD44","Fn1  - Cd44","FN1","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Fn1","Cd44",0.0532200216399492,0,"FN1_CD44","Fn1  - Cd44","FN1","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","proCSC","Col1a1","Cd44",0.0202815932775244,0.04,"COL1A1_CD44","Col1a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Col1a1","Cd44",0.0422519958029571,0,"COL1A1_CD44","Col1a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Col1a1","Cd44",0.0337723247935946,0,"COL1A1_CD44","Col1a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Col1a1","Cd44",0.0578625258323513,0,"COL1A1_CD44","Col1a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Col1a1","Cd44",0.0225555767748908,0,"COL1A1_CD44","Col1a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","proCSC","Col1a2","Cd44",0.0136694007220898,0,"COL1A2_CD44","Col1a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Col1a2","Cd44",0.028686756653464,0,"COL1A2_CD44","Col1a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Col1a2","Cd44",0.022864537793316,0,"COL1A2_CD44","Col1a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Col1a2","Cd44",0.0394920990581935,0,"COL1A2_CD44","Col1a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Col1a2","Cd44",0.0152135337523433,0,"COL1A2_CD44","Col1a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","proCSC","Col4a1","Cd44",0.0116295006976504,0.04,"COL4A1_CD44","Col4a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Col4a1","Cd44",0.0244613788088265,0,"COL4A1_CD44","Col4a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Col4a1","Cd44",0.0194795374130936,0,"COL4A1_CD44","Col4a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Col4a1","Cd44",0.0337304320695678,0,"COL4A1_CD44","Col4a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Col4a1","Cd44",0.0129462255992658,0,"COL4A1_CD44","Col4a1  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","proCSC","Col4a2","Cd44",0.00863000732949045,0.04,"COL4A2_CD44","Col4a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Col4a2","Cd44",0.0182132616803019,0,"COL4A2_CD44","Col4a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
"fib","TA 1","Col4a2","Cd44",0.0144850268727628,0,"COL4A2_CD44","Col4a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 1"
"fib","TA 2","Col4a2","Cd44",0.0251758409663984,0,"COL4A2_CD44","Col4a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_TA 2"
"fib","ER Stress","Col4a2","Cd44",0.00961042333329493,0,"COL4A2_CD44","Col4a2  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_ER Stress"
"fib","CSC","Col4a5","Cd44",0.00359363406942719,0,"COL4A5_CD44","Col4a5  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_CSC"
"fib","proCSC","Col4a5","Cd44",0.0036058045162813,0,"COL4A5_CD44","Col4a5  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_proCSC"
"fib","revCSC","Col4a5","Cd44",0.00765296516440517,0,"COL4A5_CD44","Col4a5  - Cd44","COLLAGEN","ECM-Receptor","KEGG: mmu04512","cd34hi","cd34hi_revCSC"
