batch,replicate,condition,culture,format,cell-type,media,W,E,N,R,genotype,A,K,P,106Cd_RFP,110Cd_mCherry,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,140Ce_EQ_Beads,141Pr_pPDPK1_S241,142Nd_cCaspase_3_D175,143Nd_C-MYC_1,144Nd_PDPN,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,151Eu_pPKCa_T497,152Sm_pAKT_T308,153Eu_pCREB_S133,154Sm_pSMAD1_5_9,155Gd_pAKT_S473_3,156Gd_pNF-kB_p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38_MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_cCaspase_8_D387,173Yb_Cyclin_B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA_1,193Ir_DNA_2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B1,1,AKP_Ctrl_Org_1,AKP_Ctrl,monoculture,Org,Ctrl,0,0,0,0,AKP,1,1,1,-0.18914701465020195,-0.12601352930614917,0.20117667040238585,-0.6870097151320133,-2.322131340240299,4.572349001019885,3.844776418574537,-0.14306214383105192,-0.4469492876515586,-0.5359045769624092,0.05050344308242568,0.042762891223154645,-0.09484506940859098,-0.024217442925070443,-0.367380693363458,0.32848335469397283,0.4632854396085702,0.8534557087048841,0.899947866151144,0.8601257778597674,0.187749356845015,0.26044123592956425,-0.02108129939263218,-0.8037126102658263,-0.2115737751727747,0.44713575577500564,1.3755955226295409,0.17985073558129827,0.16680360800099572,2.3871868206758506,0.8593567938990101,0.46053417554171194,-0.4488489393532467,-0.45052644887606724,-0.17810629221993848,0.18528187767071577,1.8476918541760596,-0.020035071250334508,1.182722875262423,-0.04615014824563306,-0.3494536042844487,-3.704811952661525,0.9871920822704601,-0.6231580301225922,-1.0353458461679967,-1.0021956415505553,-0.5850886436975955,0.8176661940731303,-0.13394869736707538
B1,1,AKP_ENR_Org_1,AKP_ENR,monoculture,Org,ENR,0,1,1,1,AKP,1,1,1,-0.20790828915584833,-0.15002771818162197,0.5404986230889723,-0.48275731722753346,-2.3819772015015626,4.424587246074608,3.3832576825876286,-0.12330414401966083,-0.5871840325340898,-0.39651372515914723,0.10514797503095749,0.10435933649010283,0.022408312903333352,0.15934517514665764,-0.26436243341293447,0.43530641672672615,0.8317320345848666,0.9060364991651255,0.9768145101364331,0.9471879699103009,0.36297452893404386,0.3870379132879189,0.07694577460341502,-0.6414801510147125,-0.09377444396738831,0.48882218157549895,1.323807876245294,0.24765861588198623,0.4125248802799936,2.528872924095469,1.0437912666442553,0.5067458951999183,-0.4137361919352773,-0.2737395128546528,0.1505965663787071,0.367517382801301,2.796164116946601,0.22977268370272355,1.4362328198257814,0.1564801225638324,-0.11069821032936383,-3.60201164282973,0.9944209727373823,-0.5088455034618371,-1.0468576043713391,-1.0327814057303502,-0.4811454185467642,1.0961586185918886,-0.1253536741216869
B1,1,AKP_E_Org_1,AKP_E,monoculture,Org,E,0,1,0,0,AKP,1,1,1,-0.2109479438803332,-0.16340886818383707,0.45538295308076565,-0.36668854199110507,-2.0183216344633244,4.31601756374781,3.223514647313734,-0.15548763951661287,-0.5944820840153219,-0.679540829250104,0.015044680171947591,0.03555023485291002,-0.07383515583016247,-0.04867653329006511,-0.5402687547061157,0.22363772245662986,0.5309083249010282,0.8020991330839241,0.7913149823832627,0.856703456594787,0.294659849006565,0.2188033713088694,-0.015584523154966579,-0.7671851269960398,-0.26558632848119895,-0.5044704148512857,1.100510517264745,-0.19596539149418365,0.2638890983298268,2.428994845193769,0.9058722227757156,-0.48103459914517577,-0.5787460501011858,-0.46174833008146293,-0.20094315797954487,0.1568617316736026,2.7042075621912063,-0.020773835864486542,1.0593845921996092,-0.11819737332170695,-0.43142759991881396,-3.7790769761083354,0.6420218409646914,-0.6403522373458197,-1.0728551816415082,-1.0453375149074395,-0.9049430076463619,1.0120850019574026,-0.12752332779796613
B1,1,AKP_N_Org_1,AKP_N,monoculture,Org,N,0,0,1,0,AKP,1,1,1,-0.19842438625047884,-0.13226516048053685,0.09914753030864458,-0.7169792207460295,-2.1383165581520402,4.518381498242481,3.6819256283998887,-0.16747984806950972,-0.5194342531515607,-0.7272038017686839,0.006808038397252789,0.035062385150635304,-0.11521516900169507,-0.08133287585728631,-0.598289183171509,0.1764592232585682,0.3172459142067046,0.826365023820401,0.8152733139001108,0.8669135792261385,0.20034433838679996,0.19908758494310697,-0.035090733646260454,-0.8571143748566199,-0.2577871716903688,-0.47478448734895945,1.3228553506955554,-0.17926009769868584,0.1334368313113256,2.432189042824697,0.8567696630803698,-0.45897587736891055,-0.5484744136791063,-0.47227159273749597,-0.32949071945082975,0.14859740766792928,1.9390265354020975,-0.05138509896575371,0.9806283533254894,-0.1463501234416797,-0.6305719681537693,-3.730021232889449,0.850918885755731,-0.6344444167138105,-1.0160481490209452,-0.9815510337330593,-0.6649945461825127,0.8190738642072374,-0.1370544959303456
B1,1,AKP_R_Org_1,AKP_R,monoculture,Org,R,0,0,0,1,AKP,1,1,1,-0.2141868007761648,-0.14900428578534589,0.14927169315635597,-0.7173578207304263,-2.1287339113542587,4.422038075331388,3.704912486328587,-0.16607677284445327,-0.6125809542033751,-0.6558610989178696,0.02584478532650815,0.03877398875817487,-0.07682537018539426,-0.022932767015759706,-0.5841320572634953,0.19312969747237613,0.42520588170703894,0.8325619889554611,0.8349897015063527,0.8714849643066405,0.31088805349984194,0.25930491103768527,-0.013567014630638141,-0.8336885031734088,-0.27058302600103407,-0.47800247127030493,1.31063216832044,-0.1749437424996775,0.22982173196627925,2.664671062180026,0.94944744643585,-0.4772123874819424,-0.5576575724616368,-0.40784580699357603,-0.2302070569997831,0.17784273348321014,2.3666572464450626,-0.024743724879410553,1.09321995664724,-0.10142080321864654,-0.5627502805850417,-3.6583238626282677,0.7753608326727892,-0.625195939091151,-1.0528772995147777,-1.0294161150886998,-0.6896842878803932,1.035845101201349,-0.1317321455622657
B1,1,AKP_WENR_Org_1,AKP_WENR,monoculture,Org,WENR,1,1,1,1,AKP,1,1,1,-0.12000777912277724,0.11824424299555358,1.0733300272146367,-0.560474537663565,-1.9765915184058476,4.798977718118742,3.63683151776705,-0.14814515677206852,-0.3753190376149198,-0.34659547285273634,0.08486622978472966,0.04460528303755684,0.031150855266412657,0.14809142989957877,0.12473794624431947,0.6677957150799156,0.5694174569272412,0.8192329239950646,0.9705713105806812,0.9030990891740227,0.28464697441797904,0.3711657242104217,0.04614078020113134,-0.37372748783412996,-0.07603927932731736,0.4505660529542822,1.4441757231686507,0.1874850946603334,0.3017154290330172,2.098205778419571,1.0570618304273232,0.44655254172745884,-0.24706613751432815,-0.287337080387066,0.3154484600402548,0.330486384155059,2.0778096886168154,0.1661648367656238,1.2307207630415002,0.18196296480851457,0.3106858455985495,-2.5618551960677665,0.8716358332246783,-0.4550566341300437,-0.9737509505022777,-0.926118900172016,-0.5627775914774369,1.0433985899857843,0.1339439694915699
B1,1,AKP_WEN_Org_1,AKP_WEN,monoculture,Org,WEN,1,1,1,0,AKP,1,1,1,-0.1482730807136015,0.11833520285031705,1.101738038402846,-0.5025598736948041,-1.941791650967433,4.737774947990058,3.2563229050533407,-0.14737233315978365,-0.422818105082976,-0.37365493536737626,0.10009490072285777,0.0780888667499739,0.03265285325727145,0.15234115027179193,0.10257809645673148,0.6628617182363055,0.530703150257499,0.7860796677805589,0.9348495052431461,0.9461768002771658,0.2932347214009271,0.3626994611379355,0.07230167293808372,-0.393360563330026,-0.10326418071543586,0.4222768619532871,1.3258367923500707,0.1867871466426495,0.28580103355955744,2.0047674185610163,1.0760434578490274,0.4382639275955145,-0.3069389455014473,-0.2819452099831774,0.2898167853402158,0.3726777446992837,2.22943520740351,0.18951962006215767,1.1973978417327742,0.1537219539937086,0.32327928561312747,-2.256667062155902,0.8614041754015942,-0.434031504544632,-1.035783224717587,-0.9935292904724079,-0.601214490222777,1.076834998115482,0.158737931679252
B1,1,AKP_WER_Org_1,AKP_WER,monoculture,Org,WER,1,1,0,1,AKP,1,1,1,-0.13943542613824156,0.12489554601114192,1.3521446210680548,-0.2313474009386328,-1.82492365500298,4.451129023731926,2.2992867014529117,-0.1055188706723983,-0.42955673542481193,-0.22540142042643804,0.17212232062854374,0.18686031236721115,0.16642080788807762,0.3401339861063904,0.10309560087079253,0.8058729651283039,0.942289262774785,0.9306519821997802,1.0469488240924858,1.0265445338681205,0.6240491182584893,0.49064843816004683,0.20087684017158072,-0.35481480276569854,-0.05662871265004698,0.4431233357856419,1.296883209852992,0.3489744935410117,0.673520448069908,2.6481329687026443,1.2495094709811125,0.4722620023069882,-0.21432885798207163,-0.03848645486760269,0.4934449758055616,0.4910780780657434,3.2188761747356036,0.39598204142238846,1.383848751416601,0.3378850274808201,0.7614075421357057,-2.5957960502730426,0.7728363167377438,-0.3139373927460363,-0.9453228837866724,-0.9222689217511088,-0.40948301277614996,1.3482532932443263,0.13431911649225364
B1,1,AKP_WNR_Org_1,AKP_WNR,monoculture,Org,WNR,1,0,1,1,AKP,1,1,1,-0.1358003128682,0.12228417118239615,0.9203919506825811,-0.29890965924347723,-1.9108087902529896,4.449216190493397,2.215603557145293,-0.12742192712746714,-0.4203860639627474,-0.2504210483016353,0.1621544399801871,0.18212739135841866,0.16946242310278642,0.31180865820737813,-0.16274760277152311,0.7590542506642239,0.8784355719267156,0.9168850076452087,1.0220212004072717,0.9885984396904519,0.5699988417528074,0.46681160251488957,0.19172230036233706,-0.40973515726773396,-0.055697314919414674,0.4184596651324669,1.2929656146186645,0.34658513553735604,0.6324614093890767,2.886600785940693,1.2665520995924313,0.4457831527604695,-0.22883268843468552,0.04157750060056171,0.3567141576282771,0.4568463376335157,3.2378843549248093,0.3521381800372442,1.336109374998065,0.3030563107888455,0.4918499663715304,-2.849591366605838,0.7295477444559179,-0.3411307975524837,-0.9739114536370562,-0.9540625226801335,-0.45799745001629083,1.2308540001419954,0.1335827895383221
B1,1,AKP_W_Org_1,AKP_W,monoculture,Org,W,1,0,0,0,AKP,1,1,1,-0.1432388440996529,0.12088352931021987,0.46793528350366614,-0.700044142780745,-1.9191335376497842,4.780077097362522,3.236052003317477,-0.1527831606514868,-0.40380934530140733,-0.58722612450286,0.032259403454417024,0.048180192896910494,-0.06506844400968104,-0.039177374022997126,-0.307968209427084,0.38096800853067747,0.27617811113538193,0.7474511541349581,0.8365885461574103,0.808111029421684,0.16487411586813563,0.2570527154572348,-0.018792432051607168,-0.5320525635815727,-0.1843298300112751,-0.42197236716059533,1.3555433964122372,-0.18058746427668396,0.1632895510361233,2.3086537234337987,0.9926489743341076,-0.41748056667069855,-0.3926562180592434,-0.39750334125627695,-0.11664367271107141,0.20969204329399546,1.7444299191168313,0.040563756968676465,0.9466809506334716,-0.03615186245413539,-0.24690253424908898,-2.8981299992238534,0.7294926366293891,-0.5181761301536869,-1.0245694539047001,-0.9760776652694734,-0.7284107267153908,0.9064847014538165,-0.14147392355245822
B1,1,AK_Ctrl_Org_1,AK_Ctrl,monoculture,Org,Ctrl,0,0,0,0,AK,1,1,0,-0.1338386676304027,0.116570103110086,-0.05685592085552244,-0.8295247254943644,-2.2085915186389666,4.493415504764759,3.1884192924023953,-0.1675885639016238,-0.6993745926009542,-0.7374806363441648,-0.05622058844618959,-0.09631729655114035,-0.18779905723308804,-0.23296455113695533,-0.8121586639103133,-0.07512406481165101,0.4276378501765849,-0.47062246860417106,0.6887498255839613,0.5838474037801273,0.03893465300913741,0.08141227938668633,-0.09628030448670122,-1.161216922008536,-0.41706021869425003,-0.577160840984829,0.7677873618208197,-0.2879201360603265,0.11651014201839437,1.7441363459086605,0.40508949555004714,-0.5433433305286588,-0.6221068606774951,-0.6572439832156446,-0.5083415753516303,-0.21424624648988433,2.0954482318019605,-0.13465542767903338,0.7952208478667278,-0.17292890461356958,-0.21098668326289316,-3.9064466778628613,0.8555846577751245,-0.7396574836617538,-0.27311867202349493,-0.2809360435932506,-0.14535451893045453,-0.9433985039763582,-0.15771376544469393
B1,1,AK_ENR_Org_1,AK_ENR,monoculture,Org,ENR,0,1,1,1,AK,1,1,0,-0.14928847196218872,-0.1460273088561439,0.168263104419109,-0.8529566814854497,-2.4379075901188227,4.1795645667831245,3.1481626798786824,-0.1701337216043297,-0.9199087399100814,-0.8431204844436742,-0.050801620025769066,-0.08345030432466749,-0.16122339824173598,-0.23884352032355138,-0.9450250503263996,-0.10658376988008211,0.5976223815756598,0.4863126171755507,0.6965127522171454,0.714776108746648,0.05948555658945541,0.10662239853683761,-0.07212800024540418,-1.1847254850078737,-0.4207765211214205,-0.6004780360128037,0.761692882405897,-0.31367724423447224,0.10014883100912278,1.7080544793877468,0.46865230378620926,-0.5686216302532985,-0.7405316526699294,-0.6286740892798323,-0.7062986845780488,-0.21253045522268021,2.7998785352587623,-0.10817101143707517,0.9058218816151097,-0.22124024238390388,-0.6620108145605907,-3.9156002903028098,0.8382876664537773,-0.8120010361457846,-0.298531835301739,-0.3113613720627683,-0.12163210130768569,-0.9370078302907636,-0.18486752125342068
B1,1,AK_E_Org_1,AK_E,monoculture,Org,E,0,1,0,0,AK,1,1,0,-0.12296916344736379,0.11477399340082232,0.24664082217895747,-0.69972379205798,-2.154810461772014,4.496746416825463,3.2886399294792,-0.18051927057282105,-0.6722437479768599,-0.8726899306029905,-0.0898000792567834,-0.1442853232314591,-0.2313059187547494,-0.3236163539989308,-0.915666506036361,-0.14603074439921426,0.46597969239183723,-0.4712670523093929,0.5431833118159302,0.5512388256081375,-0.07439205883974527,-0.030713358210199878,-0.13344883974920985,-1.2470007186424203,-0.4981573587581302,-0.5682219292967354,0.6405413012557402,-0.3856035042157952,-0.18816082347880106,1.2528237547386634,0.2940490895966353,-0.49716407998409196,-0.724658068242069,-0.8276916996418903,-0.6805129227388282,-0.3236167721772668,2.2689821704359527,-0.2575602317193775,0.6602720675324983,-0.2896562993228577,-0.4280015801617871,-4.039044871521858,0.7491293819894534,-0.8233449036384068,-0.27469182208966314,-0.27845670318073823,-0.3669561411675587,-1.0265094050560388,-0.1863655266175053
B1,1,AK_N_Org_1,AK_N,monoculture,Org,N,0,0,1,0,AK,1,1,0,-0.1397558801616604,-0.11944606004697197,-0.10028107568962863,-0.9578069511719656,-2.282180847894678,4.4128045554784485,3.2660753394894235,-0.17845258645962359,-0.7907496046845768,-0.8550387248331367,-0.0966103143891051,-0.12380880405668732,-0.21481802157555616,-0.31901235158605656,-0.9521357276084365,-0.11252220372464969,0.28137509855301174,-0.4844445671178861,0.6226110428165441,0.5256535428339426,0.026695098412389158,0.023530165104750138,-0.13819754750982038,-1.2714478808512188,-0.47583594895824555,-0.5986434237495439,0.6714103666339151,-0.352712535518082,-0.1464933626878685,1.663427310793208,0.28926459860263076,-0.5675064182833968,-0.7262937796872089,-0.7490759576554032,-0.6317158147342564,-0.2916024293732395,1.9367780021760055,-0.247034497243244,0.6657612973726397,-0.29825727456115203,-0.43295753470146986,-3.9474132039728835,0.7487977990745693,-0.829075078766845,-0.3019503511267389,-0.3077587528738481,-0.21571868360748575,-0.9806901438666543,-0.16447446133975743
B1,1,AK_R_Org_1,AK_R,monoculture,Org,R,0,0,0,1,AK,1,1,0,-0.13894656405432426,-0.1274238708366402,-0.03957771769743305,-1.0396028853451846,-2.4123162471294703,4.302577862876556,3.523189202177752,-0.1755523722487183,-0.8362632997970684,-0.8105000712162932,-0.06896475276891512,-0.10752672046496717,-0.20831673481646362,-0.26623470898636237,-0.8708826535121169,-0.08216136141533091,0.4337828689188135,-0.47774082520838884,0.6967607913188901,0.5914830465011268,0.025529651403499866,0.057810242681861856,-0.11069193142984272,-1.2553586342985787,-0.4847214726242452,-0.5976044784198974,0.7950311412014498,-0.345556041317622,-0.13307728457193702,1.857434416384756,0.3581210363238588,-0.5548772337596735,-0.7039163690012203,-0.6902754222835237,-0.6076316725184631,-0.25968582790822053,2.2904341310888436,-0.2038987284407986,0.8091193215754161,-0.2440363243884197,-0.42837076980029865,-3.9397898850943607,0.8646382124437734,-0.8132409918240551,-0.29090744254182377,-0.2994891727461316,-0.18014569788014584,-0.9933460360285526,-0.15463413509890195
B1,1,AK_WENR_Org_1,AK_WENR,monoculture,Org,WENR,1,1,1,1,AK,1,1,0,0.06331143678156752,0.11541863007524256,0.9200779687349293,-0.9065340981256303,-1.6122088705739355,4.5431007870233096,3.4053930840308557,-0.1908299875789174,-0.6056035331333731,-0.832759373974623,-0.08799162176764971,-0.11519383812116343,-0.14647220847560155,-0.2850821969527399,-0.6377404001434321,0.14020927879431389,0.16771255172123392,-0.4484566660411204,0.6358016462478518,0.6255723860202664,-0.03304996722137931,0.033528996468375455,-0.11199988939622965,-0.9905616697891507,-0.4495204999059679,-0.5232453918172991,0.6896243118297274,-0.38184117243682814,-0.1386785723028615,1.2493997141078288,0.4265757942574544,-0.4490373493936495,-0.5797710395661606,-0.6647269134534143,-0.4790096463122457,-0.2634392634777607,2.460770017000673,-0.15438331001515632,0.6170221282620914,-0.20867141967533503,0.21584064931315824,-2.0241802586199533,0.6390754119524934,-0.7096515715770458,-0.24879845441100837,-0.24674583665803546,-0.1870750783260766,-1.0334383638661866,0.23104494625589939
B1,1,AK_WEN_Org_1,AK_WEN,monoculture,Org,WEN,1,1,1,0,AK,1,1,0,0.0860277728821596,0.11734998439569519,0.5513706465408115,-0.9258778207931895,-1.6304682110185515,4.547883651759171,2.9330750624140323,-0.1778630343234479,-0.7483736726253503,-0.8923088691007712,-0.06846015827216154,-0.0997831645384365,-0.1577431999114171,-0.3090500290912361,-0.7832672904929897,0.07842025498529578,0.2593824808450775,-0.4637138913541676,0.6279715938235129,0.6128485789270599,-0.051938780853721736,0.04308882218668034,-0.10183050409777639,-0.9950732629943941,-0.46542418947212966,-0.5935019079540215,0.6085774321033657,-0.41600959044722546,-0.1452174410353893,1.262332372001738,0.39800027569204727,-0.4936998593952314,-0.6733247855473636,-0.6856924427009194,-0.6893005612651718,-0.24285426196546916,2.5378556113302517,-0.16142864966149156,0.6766546749489244,-0.20952274778189955,-0.04863961993654399,-2.1640217133905253,0.6143046096228356,-0.7084463540873649,-0.28774888759119427,-0.28855205196668454,-0.1862004678566933,-0.9696061570408381,0.1781192580659476
B1,1,AK_WER_Org_1,AK_WER,monoculture,Org,WER,1,1,0,1,AK,1,1,0,0.07947662767185157,0.1116118275454156,0.5489249762621691,-0.9291753935264262,-1.8213929598562366,4.366236124421027,3.1807485675144105,-0.18026950294612956,-0.7459697755024483,-0.8851785016517077,-0.07281557653362447,-0.09925087701489657,-0.16564001654194233,-0.29492663967844146,-0.7470723344393622,0.09671195084421566,0.23215801939938419,0.44372509216654354,0.6499191850612288,0.6327524076085345,0.023349727491984003,0.060419971931640795,-0.10044114412935859,-1.0674518393797823,-0.47246550860484315,-0.5630965796171693,0.6569039069514108,-0.3928991893822117,-0.12672425962114822,1.5046509979982292,0.4596065112039202,-0.4863927245080888,-0.6478329807127802,-0.6454892004306472,-0.6339658140255473,-0.22071672015088833,2.627209585156656,-0.1383360846391831,0.7153096306116439,-0.22414148942225248,-0.1896389830089273,-2.3035593190934907,0.6411089320674213,-0.7390447226837492,-0.26190714238750523,-0.2656828276732647,-0.22609959678451522,-0.9527320938266316,0.17896915408961128
B1,1,AK_WNR_Org_1,AK_WNR,monoculture,Org,WNR,1,0,1,1,AK,1,1,0,-0.09621095133299364,0.11018455763257698,0.20537573345048737,-0.9885814722948539,-1.912962627920681,4.234921061327977,2.523789003844636,-0.18535095799239396,-0.8215013634267065,-0.9692966948861165,-0.0891957079440757,-0.11263739616593864,-0.1743175080885061,-0.3382708058736728,-1.0768696245744256,-0.07237147234897015,0.0679146934661389,-0.44231810691949147,0.5273492601069536,0.5008424552439132,0.07391827417992647,0.03374786617073698,-0.12419603730968516,-1.161992682089684,-0.5092774171184146,-0.5951256490051353,0.6512163021458234,-0.3862778490718127,0.08258082579088348,1.9086932909145247,0.4360673315051913,-0.5323619971447778,-0.7169700134349785,-0.5042335232966008,-0.5614598954422763,-0.2682834012615758,2.653020581184974,-0.19959285454477005,0.5974487084560869,-0.3347970847471922,-0.5279863114657477,-2.6568312404141405,0.33409845471317984,-0.7632409259516371,-0.317593903752831,-0.32278802241068516,-0.20977481089007044,-0.8509370513303945,-0.131908692990224
B1,1,AK_W_Org_1,AK_W,monoculture,Org,W,1,0,0,0,AK,1,1,0,0.06795223023803373,0.13646969950403998,0.576011269717993,-0.8166441493373162,-1.5489196819711508,4.703501135854483,2.8336492208654755,-0.1783551947225631,-0.4832144273740419,-0.7174699668380488,-0.08020540165623857,-0.11561006049463625,-0.1613677633084203,-0.28761532728070544,-0.6678642654173661,0.10733745979208702,0.19431053315029825,-0.44357241591088165,0.644129030690223,0.4961297327315831,-0.05605640670729112,0.02937097441298353,-0.12158973501019837,-0.9342868795517079,-0.4297633759017203,-0.5226294134197511,0.633372454458976,-0.37067570975410713,-0.15184622385840174,0.9541246446624164,0.27713376222243635,-0.4448397655386442,-0.44238053700226737,-0.6256234760992216,-0.3212485827531451,-0.22506897317994265,1.9476783776180226,-0.12611992702407293,0.5259167823828776,-0.14321063838984377,0.4213019208750585,-2.371829395731765,0.5552479718585954,-0.6639241848911546,-0.21749862051649974,-0.21591393280904259,-0.24791386132959398,-1.0770713590672085,0.19392660311905618
B1,1,K-Fib_Ctrl_Org_1,K-Fib_Ctrl,co-culture,Org,Ctrl,0,0,0,0,K,0,1,0,0.05129545385112949,-0.11802844111001473,-0.07797504176772911,-0.1369669628853105,-0.7702269227677631,0.02486187379986605,1.257044306690513,-0.14835761610468418,-0.39892043262807847,-0.33307430089607093,0.01825161020144191,0.058161643069194274,0.08747190074585172,-0.031721144328779774,-0.6986874776138371,-0.19009497014178026,0.5668704137522691,-0.3568230799315247,0.6531138266342058,0.568769694831524,0.3756465957437851,0.20418841850526112,0.04556247587911993,-0.5511822493045945,-0.1817553027688609,-0.44133536088576364,0.6387129088942467,-0.20476174643202813,0.46870157988016625,1.1553468897466554,0.7586708874718854,-0.4655295183340351,-0.34247941093296336,-0.21129170660132632,0.3282528939085806,0.19405527609616902,3.099135350823204,0.2046124692352302,0.611355686810172,0.08316180551940389,0.30983810414276775,-3.340441442745497,0.38983815867519855,-0.47537795254322746,-0.23943075181116272,-0.25242661334538175,0.2364356539147064,-0.8762899641759961,0.12160376438144316
B1,1,K-Fib_ENR_Org_1,K-Fib_ENR,co-culture,Org,ENR,0,1,1,1,K,0,1,0,0.05456117683340336,-0.1250982273641778,0.2886603887535829,0.06516367575457908,-0.901803696085235,-0.033850721513913114,1.0930436851103906,-0.16285396062938484,-0.4429881832961983,-0.3751906433068154,0.03720738639097717,0.047106893579330816,0.1625076568614891,0.03971068369701508,-0.7674287172998271,-0.22153646125474277,0.5972415672954847,0.3127589767916155,0.7616161609955414,0.6974361594300342,0.6736301626200132,0.2804526808340374,0.12959065367935793,-0.6400258588616783,-0.20917543803008845,-0.4210524637211955,0.8653770532410242,-0.1989077443838867,0.5686592709363029,1.5643136592383828,0.8539429240439914,-0.46968319957525034,-0.35529266755320316,-0.07625419015427391,0.42149829767246094,0.1972686632331845,3.784668243554206,0.30731899449849603,0.7719212664566877,0.09927283436538673,0.40718189903001006,-2.976165517264923,0.3279837722614043,-0.5188770743599292,-0.23039523315204594,-0.24662008156349177,0.4135995245443015,-0.8298825777879844,0.1245069167628395
B1,1,K-Fib_E_Org_1,K-Fib_E,co-culture,Org,E,0,1,0,0,K,0,1,0,0.05781654794969754,0.08455461274173301,0.14529635768779386,0.542673196489406,-0.3334153599129393,0.12404404318307177,-0.28021113589811014,-0.14917127487616372,-0.2166247478002419,-0.13034234774375347,0.07427518583770641,0.04247319968944034,0.29276065842694887,0.1351177675141103,-0.5468121834876,-0.15790394411097183,0.8499080061145041,-0.26950342245312,0.6336232535516851,0.5216095539489161,0.6087228709340528,0.3123362008045658,0.14968455692471522,-0.31712278800766286,-0.06440561104938222,-0.282746516348127,0.578156131656155,0.1158108750951412,0.6704370234013579,0.907645622268938,0.8940732644144014,-0.3049519101318288,-0.13104364846620895,0.05646412911814435,0.6481384548718947,0.26784895526397356,3.11247863752317,0.3604658703215863,0.6055132899277654,0.2466859393693923,0.7899651252402713,-2.6889508449487067,0.11450306608708613,-0.3193257222543933,-0.19514059687400487,-0.20649299692236667,0.29935650235785444,-0.8995003647605571,0.10007672247218997
