batch,barcode,genotype,media,replicate,culture,condition,ligand,inhibitor,A,K,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,141Pr_pPDPK1_S241,142Nd_cCaspase 3_D175,143Nd_C-MYC_1,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,152Sm_pAKT_T308,153Eu_pCREB_S133,154Sm_pSMAD1_5_9,155Gd_pAKT_S473_3,156Gd_pNF-kB p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38 MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_pS6_S240_S244_2,173Yb_Cyclin B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA 1,193Ir_DNA 2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B1,7,AK,Ctrl-CHIR99021,1,AK_Ctrl-CHIR99021,B1_AK_Ctrl-CHIR99021_1,Ctrl,CHIR99021,1,1,0.5031332921391168,-0.45517385004556243,-1.3684647480069594,4.532276279394551,2.4892956182392365,-0.7324332645587756,-1.2333328086134525,-0.5547888656716795,-0.6466377815265434,-0.5789244985511003,-0.9330373677767335,-0.4981972772386189,0.3719900749472187,0.5304310991588311,0.3771708502060981,-0.7115011847371221,-0.6114924769132568,-0.5414271060572328,-1.078092647565099,-0.7343040103577664,-0.5131193049237639,0.33676136060101264,-0.5772321923182632,-0.960431564026603,0.3038169753303074,-0.8855299182675738,-0.4949179784497758,-0.8018051049618794,-0.5561053835518217,-0.8181612881990632,-0.5164328842738144,0.5654996990819378,-0.7605982929832619,-0.2686775568634119,-0.6043342742014404,-1.1811899468986404,-1.5873361037381704,-0.15391958660049915,-1.2141145162481828,-0.8325970937854222,-0.8309103765263015,-0.5246833089046545,-0.8015336681037508,-0.4446352886324501
B1,7,K,Ctrl-CHIR99021,1,K_Ctrl-CHIR99021,B1_K_Ctrl-CHIR99021_1,Ctrl,CHIR99021,0,1,0.33714766890572145,0.08553264562380081,-0.3769292296812785,-0.16646348244140174,-0.5818082103065014,-0.5124571676078645,-0.638854126633229,-0.45427200198241796,-0.47028719786714446,-0.5603823754252553,-0.411121534259776,-0.18013989687477636,-0.19234646811198547,-0.22114881350483054,-0.24346445747964696,-0.5028792026576996,-0.3971753485038625,-0.5530246484539577,-0.7456885870535839,-0.5205679188158839,-0.1694700515788271,-0.29800954981126065,-0.32185654245599915,-0.7600447987181665,-0.3516290206980487,-0.641580868602872,-0.3092890356458247,-0.4489864336195466,-0.4950661796599086,-0.7578559657238563,-0.21976764186769232,0.19312366690469512,-0.5732330578648945,-0.37878558058573153,-0.3438799770675991,-0.7794653917422567,-1.2047252661397994,-0.09744775925621951,-1.0220544626503982,-0.39046515538009363,-0.3889691933563544,-0.3318033073371001,-0.36919080317797526,-0.46196927225445505
B1,7,WT,Ctrl-CHIR99021,1,WT_Ctrl-CHIR99021,B1_WT_Ctrl-CHIR99021_1,Ctrl,CHIR99021,0,0,0.19793807124338342,-0.15512330776897404,-0.4904406410094281,-0.10759521655382576,0.6740927974896938,-0.20697185844385177,-0.18361492539466676,-0.10634292046699435,-0.19256755985924706,-0.12845535809197192,-0.13928623252954953,0.13849270782124895,-0.11413395834460088,0.23856741101105478,-0.09668440069560856,-0.15423222553846427,-0.10764203151696727,-0.13833165401501027,-0.2386961441088774,-0.055125953106258646,0.1079761716585505,-0.07392792522453237,-0.10209790160836481,-0.20249595219919098,0.20431714339055174,-0.1946681229391543,0.1605556082225511,-0.07977099038952612,-0.1347409218376987,-0.12485372993355773,-0.1357247007902109,0.0516388549974049,-0.17050721329130997,0.08994244223164485,-0.09521839148130086,-0.2559711717535545,-0.3132452339650973,0.04712279411884032,-0.28460727942054004,-0.06293314309662673,-0.06124745885198922,-0.13587048849391126,-0.11293839970641617,-0.2585275633054802
B1,8,A,Ctrl-CHIR99021,2,A_Ctrl-CHIR99021,B1_A_Ctrl-CHIR99021_2,Ctrl,CHIR99021,1,0,0.48012690484235904,-0.37658266518822237,-0.5584643698670784,4.654274615347309,1.6426192917997469,-0.4837242650135759,-0.38018490383160997,-0.1334955089342353,-0.2261567436252701,-0.21241526950033268,-0.20382479712513432,0.5512149054531831,-0.29304454395886625,0.653629856666383,0.4683545855096875,-0.3355905656373719,-0.11777462103325555,-0.12787614980430936,-0.3955671267791668,-0.1179984945952906,0.3906519409362097,0.27653978934886686,-0.33764322210853304,-0.5386821101410985,0.7771134478041508,-0.3058613476522648,0.4435931769243252,-0.0795722064797238,-0.16872028693747337,-0.24556411044122745,-0.10472826596848459,0.2271734176238318,-0.18576731190613324,0.2949501497028686,-0.3099345570766719,-0.5403011668680482,-0.6952128091733566,0.21989782760817722,-0.5845049455118296,-0.2705685445098049,-0.27169711567763355,-0.37826325107821684,0.5056652110964142,-0.26240486090070375
B1,8,AK,Ctrl-CHIR99021,2,AK_Ctrl-CHIR99021,B1_AK_Ctrl-CHIR99021_2,Ctrl,CHIR99021,1,1,0.4690256340376642,-0.5122692298068765,-1.1674482720230084,4.338588715816417,2.209701993350726,-0.8597503195418681,-1.4306038682600437,-0.6686539638479112,-0.7102285107143107,-0.7303478668272585,-1.1125483067857596,-0.5067844283660564,0.337890368166587,-0.4445588613342857,-0.34147585992974133,-0.7506351008019859,-0.6772525086119948,-0.6003114011680681,-1.1486929911381873,-0.8775397804994464,-0.5446314342296105,-0.3345440176748698,-0.6334059244437227,-0.9978167820102537,0.1947135972423954,-0.9676359034871724,-0.5526285526392671,-0.9522386504330486,-0.6379412515971248,-0.9974367024197837,-0.6096569241345822,0.5044565899060345,-0.8640802917209744,-0.32615116071605943,-0.6861345629511659,-1.3571809753361919,-1.653775852325393,-0.22859767941618347,-1.2973503963112687,-0.8675118615129687,-0.8651139918936098,-0.6995776420278044,-0.7975214938857478,-0.4689784318022169
B1,8,K,Ctrl-CHIR99021,2,K_Ctrl-CHIR99021,B1_K_Ctrl-CHIR99021_2,Ctrl,CHIR99021,0,1,0.3472656767061168,0.38267989784034073,-0.37154633710635754,-0.16165493131275094,-0.531758182869915,-0.4701800684565793,-0.5680952674380031,-0.37746255617173796,-0.36823632670506323,-0.448146811766573,-0.36782259059959976,-0.12766652973481307,-0.09787603009515586,-0.15782813924549954,-0.24135509516313897,-0.38489796128432063,-0.3438192831389292,-0.5044124134103833,-0.7431201878770186,-0.45798190745070094,-0.13033606153453212,-0.24930228463856652,-0.25456182824907453,-0.5803290921005069,-0.20204018103590365,-0.5784573388764246,-0.22177044883823688,-0.3659677887106749,-0.39256840344537836,-0.6283790545668481,-0.1826555393493749,0.38955362369134683,-0.497890934042675,-0.3002618722443788,-0.2398372650415166,-0.7001755102318312,-1.1548688479404743,-0.09699875297437616,-0.9298081334757436,-0.37057813767657966,-0.3687002618665532,-0.22543300091173415,-0.3027999679153954,-0.4245112712679864
B1,8,WT,Ctrl-CHIR99021,2,WT_Ctrl-CHIR99021,B1_WT_Ctrl-CHIR99021_2,Ctrl,CHIR99021,0,0,0.1921158748585906,-0.11516071915183881,-0.32350792734486755,-0.0898011094967758,-0.491078403302475,-0.19687921014630083,-0.17390114281265268,-0.09011658487539556,-0.1752716033617342,-0.1290519999782229,-0.1487925170480518,0.08012663167936995,-0.11557910405852108,0.17846149482220913,-0.08449038094269985,-0.13895992723634557,-0.09559291493863882,-0.1188175340379435,-0.18147927660145613,-0.04825113867591528,-0.08587295560345626,-0.06870961725219701,-0.10843232032829167,-0.16345416089135695,0.12501284018739284,-0.17166285733597644,0.11918076147225659,-0.07545936370198714,-0.11076952528649156,-0.14113432187829597,-0.12251472325077423,0.02484553739730567,-0.15733848893977367,0.0627374098672939,-0.07536749998449119,-0.2480837858905868,-0.19167264006048143,0.04179422291810848,-0.23848481186068693,-0.0443706003521353,-0.04493675590063263,-0.047787411147400004,0.054584483885522596,-0.24903936441921978
B1,9,A,Ctrl-CHIR99021,3,A_Ctrl-CHIR99021,B1_A_Ctrl-CHIR99021_3,Ctrl,CHIR99021,1,0,0.3996492492843735,-0.3076862068839533,-0.2918234144997467,4.588597419133647,-1.2878873646047726,-0.49866829222530373,-0.4991048346134541,-0.17039774781603406,-0.21818781021871572,-0.25582128510367175,-0.2719833793963793,0.3805840049875518,-0.30822101650966,0.43927643523768944,0.3170017594364622,-0.3044431932916465,-0.11975900410346946,-0.15021079719753386,-0.4032026432163815,-0.09940125303884602,-0.36651949113570803,0.24016718473406298,-0.3390438543453008,-0.4655805051252491,0.6364272943807132,-0.2849726108034832,-0.30881117286015397,-0.11191120483049982,-0.2056286829107072,-0.27927977653572394,-0.1502168826284574,0.1924812209998445,-0.22365993703139606,-0.15921971024129283,-0.3033688053992241,-0.6413412403683866,-0.7229555410839917,0.079439644804721,-0.6530193159074696,-0.32772154770136447,-0.32628046248326376,-0.46992972906011904,0.5656158364934379,-0.2856844759657978
B1,9,AK,Ctrl-CHIR99021,3,AK_Ctrl-CHIR99021,B1_AK_Ctrl-CHIR99021_3,Ctrl,CHIR99021,1,1,0.3651063419195559,-0.5140320431508743,-0.9899477418139777,4.22204092917934,1.8747670849422187,-0.9892085356850049,-1.6125354051070473,-0.7415316566586346,-0.7770500030485703,-0.8715395440229673,-1.2965665917679947,-0.5514893860995271,-0.3494334863178021,-0.44224595878164746,-0.36437157347055066,-0.7950868065216452,-0.7349062884808057,-0.6655795575926732,-1.2531107996230413,-0.9874370785863253,-0.5945591587713001,-0.38949582814077494,-0.717478862858691,-1.0569097889688879,-0.12320578249657264,-1.0729156919114504,-0.6332499252614671,-1.0644207297929673,-0.7189424754319086,-1.169501514753355,-0.6854408395770599,0.4840853372516488,-0.9666582264019374,-0.4041785372467971,-0.7678076002874074,-1.5542770494559977,-1.725387452167454,-0.37370081679137357,-1.3619940153793932,-0.8704902645285799,-0.8686343460885005,-0.8483766558464478,-0.7894760566714676,-0.494091432124103
B1,9,K,Ctrl-CHIR99021,3,K_Ctrl-CHIR99021,B1_K_Ctrl-CHIR99021_3,Ctrl,CHIR99021,0,1,0.38099358613428286,0.24350124412313653,-0.3880537871964726,-0.17171850945768719,-0.5992334159817974,-0.5413647208659659,-0.5757192808212537,-0.41526793076041646,-0.45237312718388967,-0.51066140702714,-0.394164360676706,-0.18342218134063296,-0.13600725056678964,-0.23046265236476068,-0.26234325249630985,-0.4457835553964965,-0.37615265633252676,-0.5144936135381022,-0.716282730951213,-0.47990241214583934,-0.17948604581146085,-0.267555761843058,-0.3182460749342472,-0.6808437600442593,-0.16350896050659652,-0.5785550363914389,-0.27809453676959756,-0.38014775284750424,-0.4162372852637699,-0.6696701887440342,-0.20135904210741637,0.38793776043965333,-0.5257681589743173,-0.31817608334006214,-0.33039000070686375,-0.7125966905779216,-1.1108732620924016,-0.10176758386308077,-0.9875206361003801,-0.35479218075024516,-0.3534076942512051,-0.22081959589349526,-0.21478400764047942,-0.4260784154344142
B1,9,WT,Ctrl-CHIR99021,3,WT_Ctrl-CHIR99021,B1_WT_Ctrl-CHIR99021_3,Ctrl,CHIR99021,0,0,0.15624337720031495,-0.07366113537964757,-0.25987732397238633,-0.0958566222984413,-0.5221186197842008,-0.3126706780010963,-0.2724073552459191,-0.13937577855934905,-0.17723787845278968,-0.17811619485739077,-0.22004713201029355,-0.14940010630275302,-0.1551644098610453,0.1654496382929358,-0.14254127114427356,-0.13971749448037674,-0.12247528026839606,-0.1354521212547354,-0.2336786777061376,-0.12178125716743166,-0.15739975721938226,-0.10304790434831788,-0.1713060017886802,-0.18647728590269508,0.07933153481010878,-0.1821012018644747,-0.10024887772996205,-0.13103083485793504,-0.166432286741387,-0.1974369250887972,-0.1906741367009969,0.044787332675464746,-0.2053470190786319,-0.06769568950194918,-0.1167669013951473,-0.3647573216634459,-0.3677821681011125,-0.03161425221627948,-0.298257159420132,-0.08556919348841562,-0.0852366206315854,-0.1471617734764647,0.15204042400761322,-0.265029909699776
B1,10,A,Ctrl-Dasatinib,1,A_Ctrl-Dasatinib,B1_A_Ctrl-Dasatinib_1,Ctrl,Dasatinib,1,0,0.6075290311141556,0.061497963698871734,-0.3642131267918283,4.7953166968389995,-0.8864562519831214,0.3809133747850299,-0.11315985021557042,0.15795821619584444,0.21560849596586779,0.17616751549081971,-0.21553165662998477,-0.32140038186225933,0.24105379802106056,0.3649511828305081,0.35623832334591615,-0.2731292923054984,0.182577743040808,0.09949507609749991,-0.10487007108077967,0.13956435462124694,0.3192827082929524,0.3282804197530272,0.3071854456043488,-0.4707271236658381,0.24150914586078287,-0.2075987249661732,0.3388482186106027,0.21692678973482607,0.09211417768874425,0.19609773651102327,0.1257217348548806,0.2777819337343885,0.16220934055354455,0.26184651005209325,0.2813635809816014,-0.26831260157435016,-0.10843132777265099,0.24023149818872094,-0.4657298226592871,-0.1529220141792964,-0.15255791415778935,0.2035126002703943,-0.3809917098064344,-0.07693584612584975
B1,10,AK,Ctrl-Dasatinib,1,AK_Ctrl-Dasatinib,B1_AK_Ctrl-Dasatinib_1,Ctrl,Dasatinib,1,1,0.7667489183586682,0.1790052338571224,-1.0068948187684195,4.734548195765414,1.3998437510553643,-0.5665045020858128,-0.8737276624773924,-0.3518060693862988,-0.46122860903868274,-0.3513779001089459,-0.756063185377712,-0.455947384188559,0.279187821614202,0.49667989042628424,0.3820084427395858,-0.5108692085629091,-0.4472443168771659,-0.37749711917581297,-0.7943076486864774,-0.49812423081129426,-0.41121654945410707,-0.27721403352875157,-0.4703683693683496,-0.7898724024122836,0.45471787505217653,-0.6572060111916985,-0.37136944301807356,-0.5047951978334294,-0.327159120521421,-0.570056750111347,-0.2550911411857019,0.7793275987984494,-0.5263118761677456,-0.21984742818253097,-0.43257161800833555,-0.7675210212326974,-1.328019560967824,-0.10462047635389789,-0.9414211073036985,-0.8717980425476681,-0.8743321541876156,-0.20400627256577417,-0.7936357645021027,-0.27009470206469466
B1,10,K,Ctrl-Dasatinib,1,K_Ctrl-Dasatinib,B1_K_Ctrl-Dasatinib_1,Ctrl,Dasatinib,0,1,-0.36879555839570377,-0.20807876784308174,-0.2001943694056236,-0.2665696876855399,-1.2194105804091204,-1.3586595055689266,-0.7663711710109314,-0.7251385282013714,-0.7465400482550937,-0.904242184994835,-0.8133954067970818,-1.0526034116615475,-0.6949290134283699,-1.244863847761174,-1.0039240453001372,-0.9080975536723438,-0.7030683111841873,-0.7840936794012984,-0.907623906785879,-0.7921052160403752,-1.1089657771944295,-0.931007844890217,-0.9148091131363201,-1.2554566632016513,-1.076270184453499,-1.1120223887882834,-1.0281147117113143,-0.5799991243718415,-0.6184270807768147,-1.1317042631017975,-0.32720685698467306,-0.07566069508282075,-0.8389526377733539,-0.902426345643967,-0.9969326103380894,-1.0127536686440672,-1.2739272346162382,-0.6127220133663828,-1.1547790814714256,-0.36348344566233615,-0.36127337986263736,0.07579449163753396,-0.7103761540135878,-0.4795735538273032
B1,10,WT,Ctrl-Dasatinib,1,WT_Ctrl-Dasatinib,B1_WT_Ctrl-Dasatinib_1,Ctrl,Dasatinib,0,0,-0.177128768229022,-0.2756013057013659,-0.3963571661725749,-0.2176757029115052,-1.118770061970355,-0.9618423841413335,-0.331561777229612,-0.5294073222185238,-0.6779863076712976,-0.573793761596628,-0.6073470575996696,-1.0207396607760675,-0.8235460690746738,-1.1019103832908885,-0.9722365661052149,-0.8401520546892403,-0.5585732927350789,-0.532449302230513,-0.4220745070563269,-0.5559739268478865,-0.9312334556212064,-0.8104886358935909,-0.847729776377981,-1.065196568191678,-0.8453977043454338,-0.7474518606176154,-0.9484685811099592,-0.3604833298392678,-0.41222769641213547,-0.5911410152754735,-0.30491311408549016,-0.3038121185456,-0.5495133230133289,-0.6564574450063781,-0.8762113680965882,-0.7836498402985692,-0.11989461058101059,-0.4892480741779049,-0.6357400480428049,-0.18420737528308984,-0.183588874949999,0.1228129267001369,-1.235026695343625,-0.3953321422642288
B1,11,A,Ctrl-Dasatinib,2,A_Ctrl-Dasatinib,B1_A_Ctrl-Dasatinib_2,Ctrl,Dasatinib,1,0,0.4644788042930335,0.16127373037586168,-0.31251547653443545,4.6966450488975084,-0.6020053779702282,-0.441872726629085,-0.20003722189098885,-0.16609321405034067,0.18951624947858656,-0.21917858876336258,-0.2927647998262694,-0.3785083903646293,-0.30074922911123064,-0.29564705757295695,-0.28368067449508116,-0.3046249912907062,-0.18268487299861022,-0.12833423016752385,-0.2618600946205232,-0.2096407760935472,-0.40168661560468805,0.2813641722884189,-0.3753914453191583,-0.48445089248546624,-0.09189482300189475,-0.2943622006234226,-0.2635804276664774,0.11391536459076382,0.0849481145253616,-0.26197997073993196,-0.06613527659903336,0.25681264181473873,-0.21013929338270995,0.19259265974585607,-0.3034879984884095,-0.4800887954333262,-0.26728307990825645,0.08858178307111655,-0.39871856443686016,-0.23762393726948836,-0.23838922108850877,0.09070016001299055,-0.32462867331877066,-0.10295163545835814
B1,11,AK,Ctrl-Dasatinib,2,AK_Ctrl-Dasatinib,B1_AK_Ctrl-Dasatinib_2,Ctrl,Dasatinib,1,1,0.5084062933029675,0.08977187025039302,-0.8241843145179741,4.665432054919418,-1.35883890636366,-0.6902945307175534,-1.2557160175877191,-0.5030866093053856,-0.5692468551133967,-0.5610387788448224,-1.0266560773067241,-0.5124223349533237,-0.31118085555666686,0.39792120162919536,-0.32358068097547504,-0.5901188381872758,-0.5712724156843426,-0.49114558035604017,-0.9905047498261033,-0.6856357202028909,-0.5150812210515588,-0.3502238743706801,-0.5838301946138942,-0.8861640441228511,0.2741694306751249,-0.8042962365515185,-0.5265756626663167,-0.718863536986171,-0.4568488134016762,-0.8666019488614323,-0.42819516074395203,0.59468126823243,-0.6948116818984941,-0.32024938237627876,-0.5522629345356708,-1.1164158968751567,-1.4633614211989026,-0.27387457685872785,-1.1028693809736843,-0.8999967100745844,-0.8996005066412094,-0.34421302881645843,-0.7943926242461333,-0.324372078779694
B1,11,K,Ctrl-Dasatinib,2,K_Ctrl-Dasatinib,B1_K_Ctrl-Dasatinib_2,Ctrl,Dasatinib,0,1,-0.38203183599488166,-0.17169942361284563,-0.1668284197391035,-0.29797603226846714,-1.2806272975485022,-1.2964346912134983,-0.793314416034199,-0.7495733655387576,-0.7830978708195538,-0.9166953376272138,-0.8356996508184988,-1.0766730285700148,-0.7118793426810226,-1.2798506789426067,-1.0234598919076487,-0.8908872481946415,-0.727259808977536,-0.8080750940761441,-0.8669480269303204,-0.8171298056849539,-1.0894601666503316,-0.9439245794939838,-0.8957983014356541,-1.268108813171269,-1.0802461489419455,-1.0779839229510508,-1.039048751280199,-0.6077343419134493,-0.6545250474570021,-1.1413158677171436,-0.35877493589138876,-0.10294180231386996,-0.8555330677248297,-0.9000119951789386,-0.9899909979457645,-1.0923691281166032,-1.2900033729159672,-0.6546804384418451,-1.1504956976056133,-0.36032016635121816,-0.35581997768079215,0.10127418679738087,-0.690108971931614,-0.5090473508272719
B1,11,WT,Ctrl-Dasatinib,2,WT_Ctrl-Dasatinib,B1_WT_Ctrl-Dasatinib_2,Ctrl,Dasatinib,0,0,-0.12588504426196118,-0.14838297744866738,-0.39777231239768945,-0.2053539151375668,-1.0554431317260626,-0.8908540590066549,-0.325051122698279,-0.49243575514069116,-0.633330682499744,-0.5521571314117221,-0.589324358220689,-0.9528676445016085,-0.7928295357974482,-1.0235306329104867,-0.8995477398267641,-0.8127675330123794,-0.5311023772387524,-0.4944224040882297,-0.3920190476488464,-0.5270110055617883,-0.8644944784600471,-0.7812231276828703,-0.7707414302491864,-1.0378681209743539,-0.7852460608308384,-0.7192271914165236,-0.8952035640249246,-0.32776504213137786,-0.4069706129056455,-0.5924012317149067,-0.2882336339192928,-0.29013250579027416,-0.5159985522351295,-0.6251604240375324,-0.8056496354485768,-0.7463715340988497,-0.14710145447529063,-0.4559870599223915,-0.6435615349126157,-0.18283767405762447,-0.1828573134494803,0.18309184126648373,-1.1962357730517645,-0.3519741703221814
B1,12,A,Ctrl-Dasatinib,3,A_Ctrl-Dasatinib,B1_A_Ctrl-Dasatinib_3,Ctrl,Dasatinib,1,0,0.3859545470193689,0.0857069685973833,-0.01762047303173899,4.785151238257792,-0.6255725038249267,-0.41171815991615945,-0.2873918472413316,-0.13725876903943626,0.20646450567363883,-0.1811126604264736,-0.24682409072788175,-0.36227211376989277,-0.2956234200091425,-0.3569676198598138,0.2937873446768318,-0.3160328534160209,-0.1293914258816398,-0.10547908646178836,-0.24656322700632322,-0.14415140248619604,-0.37801389693145765,-0.249618662512617,-0.3440537569501809,-0.4994529509220096,-0.17580252824035467,-0.2516349893419509,-0.2954365778814646,-0.06561753659140047,-0.07572651308348526,-0.24495734954371445,-0.05420409596816355,0.09136054079408068,-0.1335825636622789,-0.17602900379452752,-0.2932070234716721,-0.5205327603642604,-0.2554293279082236,0.05076442162189193,-0.3891708880276553,-0.23979469827959052,-0.24227700466340757,-0.29138534560490426,-0.39800214464966743,-0.07221055116755057
B1,12,AK,Ctrl-Dasatinib,3,AK_Ctrl-Dasatinib,B1_AK_Ctrl-Dasatinib_3,Ctrl,Dasatinib,1,1,0.6321919334349126,0.08241703129748432,-0.6456425783698305,4.562048328286608,1.3781834274980762,-0.6434536996521044,-1.1843107119429803,-0.42813920445938036,-0.45922507235530613,-0.496041038144748,-0.9490541409856477,-0.4665205019031908,-0.28661023860157764,0.36062688598160925,0.3290890884234792,-0.5151103524714561,-0.4784641640858156,-0.4255867745728275,-0.8865804448242284,-0.6008204026371712,-0.4606661650799046,-0.2952939973710944,-0.5397361793365067,-0.8222622649217441,0.1898365455462188,-0.722533289914969,-0.48089484941206156,-0.6308603942423616,-0.395010591588325,-0.7938509758888053,-0.3363309658526933,0.6718679384934222,-0.6048436471174184,-0.273302748654273,-0.491257579493279,-1.0344296843829737,-1.3725221461523256,-0.2403837374512628,-1.02319629886189,-0.8310823862608815,-0.8282308748791517,-0.6631702584945416,-0.7365161999254091,-0.28068583162074334
B1,12,K,Ctrl-Dasatinib,3,K_Ctrl-Dasatinib,B1_K_Ctrl-Dasatinib_3,Ctrl,Dasatinib,0,1,-0.35881374982766223,0.465435474152132,0.0589460947321921,-0.19283326051844757,-0.9588322895583228,-0.9546349777673058,-0.48980554906456436,-0.5239999830568906,-0.5031282376842714,-0.6370009403160368,-0.5553884670545186,-0.7652884621219324,-0.413148291860798,-0.9382778077324861,-0.7173021749510615,-0.6372359196097084,-0.5049479205929115,-0.6494049657746485,-0.7152224960611834,-0.5799245405256375,-0.7622788449332745,-0.7337811214382803,-0.6324311730877059,-0.9702612216650547,-0.9928951152339907,-0.8726351938929882,-0.7645441884404524,-0.3871321293404859,-0.434123242059816,-0.8803845043719161,-0.1756068502904482,0.1431876907916065,-0.6350848646423265,-0.6708680466544747,-0.7491196000984056,-0.8502133853383702,-1.0815420955798756,-0.45774135130690696,-0.8864871730447579,-0.34729471967633097,-0.3448563520011077,-0.26761238310707514,-0.5581163207247312,-0.41594790929638953
