Gene_Symbol,GeneID,Control,Yap KO,YapTg Dox-,YapTg Dox+,Combined fold change,Fold_log2
Ddx23,ENSMUSG00000003360,14.73758821,14.71591565,16.56862544,19.54837434,0.846324095,-0.240717854
Moap1,ENSMUSG00000091931,3.90734035,3.962269752,4.179861804,5.00842031,0.846299242,-0.24076022
Rbp4,ENSMUSG00000024990,1.747172714,0.990564383,1.544279155,1.034582753,0.846267076,-0.240815056
Rala,ENSMUSG00000008859,22.29195905,21.93649089,20.31453327,23.62613925,0.846122042,-0.241062326
Amdhd2,ENSMUSG00000036820,11.91278947,11.38950373,8.525015954,9.633093105,0.846098211,-0.24110296
Vta1,ENSMUSG00000019868,12.25698573,12.26155803,11.66335276,13.79057261,0.846063753,-0.241161717
Plekha7,ENSMUSG00000045659,7.636796569,8.432789481,11.35439683,14.82076655,0.845967032,-0.241326653
Sec61a1,ENSMUSG00000030082,44.98425771,42.1562929,49.42804712,54.7560021,0.845947819,-0.241359418
Med30,ENSMUSG00000038622,13.23036388,13.41101846,13.82300248,16.56515511,0.845856811,-0.241514635
Atg4c,ENSMUSG00000028550,5.682519815,5.279415244,4.901231431,5.384051168,0.845747835,-0.241700516
Zfp259,ENSMUSG00000032078,10.05552978,10.27080921,12.09944418,14.61313725,0.845710383,-0.241764405
Tmem192,ENSMUSG00000025521,15.20451646,13.59703496,11.61291202,12.28008672,0.84569021,-0.241798817
Smg1,ENSMUSG00000030655,8.626776513,8.873535605,13.1335687,15.97494885,0.845651499,-0.241864858
Ccnyl1,ENSMUSG00000070871,3.630024598,4.325343362,4.157933317,5.85930543,0.845556055,-0.242027695
Smn1,ENSMUSG00000021645,8.59350553,8.762434208,9.727879641,11.73260993,0.845430606,-0.242241754
Spg21,ENSMUSG00000032388,12.5643172,12.32444858,11.29285228,13.10788055,0.845083801,-0.242833684
Eif2s3x,ENSMUSG00000035150,4.700384487,4.753298658,7.682919332,9.194026173,0.845049708,-0.242891888
Cdc40,ENSMUSG00000038446,9.165148677,8.696416261,11.51538689,12.93109163,0.844975564,-0.243018475
Qsox1,ENSMUSG00000033684,15.05947469,15.70247889,16.30716274,20.12374129,0.84494429,-0.243071873
Rom1,ENSMUSG00000071648,2.106602817,1.906404807,1.487540895,1.593237033,0.844930496,-0.243095425
Yipf2,ENSMUSG00000032182,15.79983388,14.44359507,16.79185622,18.16807445,0.844914162,-0.243123315
Gm17579,ENSMUSG00000092126,0.468440932,2.953475873,0.59346076,4.428560497,0.844905267,-0.243138502
Cd9,ENSMUSG00000030342,39.03483454,35.79138815,34.47095338,37.41310306,0.844803617,-0.243312083
Hmg1l1,ENSMUSG00000066530,0.767935955,0.691680532,7.470378416,7.965186093,0.844748103,-0.243406889
Nufip2,ENSMUSG00000037857,9.592150893,9.577083678,11.40758235,13.48687336,0.844499921,-0.243830808
Rab13,ENSMUSG00000027935,2.106707403,2.057236375,1.927579239,2.229033176,0.844453385,-0.243910308
Hsdl1,ENSMUSG00000034189,5.861056647,6.330208706,6.849245274,8.760665604,0.844399029,-0.244003175
Hspa9,ENSMUSG00000024359,190.6438025,188.1161652,202.6622528,236.8520851,0.844304451,-0.244164775
Stk24,ENSMUSG00000063410,35.19871468,35.70438883,35.71076937,42.90540338,0.84427128,-0.244221457
Phax,ENSMUSG00000008301,8.036511947,8.576107406,8.179106625,10.33928429,0.844185736,-0.244367642
Rad23a,ENSMUSG00000003813,21.604256,22.02008621,21.73027408,26.24140941,0.844029735,-0.244634269
Dapp1,ENSMUSG00000028159,9.751459573,11.74555265,7.061351762,10.07753733,0.843989925,-0.244702318
Pes1,ENSMUSG00000020430,11.50770693,10.87531543,13.09234489,14.66081982,0.843941319,-0.244785407
Plcxd1,ENSMUSG00000064247,2.678078408,2.665955656,3.392817188,4.002089308,0.84392396,-0.244815082
Bmi1,ENSMUSG00000026739,4.579499301,4.340286638,5.140887432,5.773621524,0.843898467,-0.244858663
Ugcg,ENSMUSG00000028381,16.55541438,17.94638928,14.60309717,18.75850539,0.843885979,-0.244880012
Tbcb,ENSMUSG00000006095,18.17563812,19.71373459,20.94295035,26.92147109,0.843758796,-0.245097457
Tmem123,ENSMUSG00000050912,5.593718113,5.804354322,7.523246122,9.255962081,0.843406691,-0.245699628
Polr1c,ENSMUSG00000067148,15.44832493,16.28709928,17.2347297,21.54434836,0.843399738,-0.245711521
Acot7,ENSMUSG00000028937,15.00268099,16.70020962,14.97272997,19.76589148,0.84321366,-0.246029857
Pls1,ENSMUSG00000049493,93.08005621,100.2891075,97.56632195,124.6702395,0.843207128,-0.246041033
Vps35,ENSMUSG00000031696,52.09195746,49.81900813,53.72639449,60.93866359,0.843177813,-0.246091189
Kdm2b,ENSMUSG00000029475,1.92548069,1.398624028,1.931593737,1.664112647,0.843130665,-0.246171864
Kif13b,ENSMUSG00000060012,4.664721595,4.351198187,6.605630203,7.308085462,0.843128512,-0.246175548
Nagk,ENSMUSG00000034744,7.398962647,7.529435152,6.57573625,7.939939622,0.842788785,-0.246756978
Prkaa2,ENSMUSG00000028518,6.646141663,6.048528831,8.755017012,9.454523746,0.84274755,-0.246827568
Thumpd1,ENSMUSG00000030942,13.09709995,13.64855417,16.53379887,20.44682907,0.842671275,-0.246958148
Bzw1,ENSMUSG00000051223,64.49950466,60.8782999,82.20835048,92.08529536,0.842620043,-0.247045863
Dcaf13,ENSMUSG00000022300,23.64988754,26.65215096,22.87537218,30.59497729,0.842599541,-0.247080965
Ift172,ENSMUSG00000038564,1.507466659,1.321881194,1.979757436,2.061528902,0.842106973,-0.247924584
Lancl2,ENSMUSG00000062190,4.412419026,4.702796269,4.822621032,6.103867866,0.842087903,-0.247957255
Tasp1,ENSMUSG00000039033,1.495945338,1.403143658,1.864721308,2.077251953,0.841998214,-0.248110921
Eif1ax,ENSMUSG00000067194,16.94273283,16.3405848,17.63984911,20.20604312,0.841972143,-0.248155593
Map4k4,ENSMUSG00000026074,12.52193463,12.86316466,14.27892942,17.42216094,0.841918441,-0.248247612
Ccnk,ENSMUSG00000021258,15.34843006,15.05517239,16.46293399,19.18143864,0.841875427,-0.248321323
Snx33,ENSMUSG00000032733,0.94298884,0.96097977,1.043497502,1.26336235,0.84172684,-0.248575973
Nop56,ENSMUSG00000027405,14.79377377,15.6176115,24.07902967,30.20150772,0.841678047,-0.248659607
Stk4,ENSMUSG00000018209,9.997336878,10.06248222,11.71983727,14.01571382,0.841641535,-0.248722192
Herpud1,ENSMUSG00000031770,34.37258127,33.39592522,33.98790217,39.23632468,0.841622568,-0.248754705
Eps15l1,ENSMUSG00000006276,7.750916119,7.629657976,10.13424702,11.85356686,0.841578177,-0.248830801
Il17ra,ENSMUSG00000002897,4.561989307,4.865423731,4.9722893,6.30149578,0.841548491,-0.248881692
Mpp6,ENSMUSG00000038388,13.69238181,13.66618893,16.61084768,19.70187589,0.841497125,-0.248969753
Limk2,ENSMUSG00000020451,19.05273468,20.06271609,22.46276707,28.10926938,0.841484467,-0.248991453
Casc3,ENSMUSG00000078676,10.7326099,10.31623109,13.39010493,15.29566956,0.841455601,-0.249040945
Tnip1,ENSMUSG00000020400,14.5022002,13.86137956,13.50261652,15.34032321,0.841309869,-0.249290827
Kif3c,ENSMUSG00000020668,0.735850807,0.665523958,0.790795249,0.850145443,0.841288096,-0.249328164
H2-Ab1,ENSMUSG00000073421,2.085932905,0.789096607,1.453450334,0.653578903,0.841263433,-0.249370459
Exosc10,ENSMUSG00000017264,10.14976296,10.49719832,12.23177069,15.03904933,0.841175179,-0.249521814
2810453I06Rik,ENSMUSG00000083012,2.327630182,2.810774989,3.820457947,5.485449752,0.84103735,-0.249758224
Prrc2a,ENSMUSG00000024393,39.13527873,39.42721743,57.01118043,68.30053378,0.840937331,-0.249929804
Rbp1,ENSMUSG00000046402,1.818149738,1.123849267,1.244844916,0.915033619,0.84092375,-0.249953104
Map3k1,ENSMUSG00000021754,5.067951244,4.707288379,4.603611206,5.085548019,0.840812687,-0.250143657
Mta1,ENSMUSG00000021144,8.65310308,10.40948004,11.0198436,15.76818641,0.840718966,-0.250304476
Drap1,ENSMUSG00000024914,29.97712543,30.97671996,29.97556322,36.85040547,0.840563496,-0.25057129
Plin3,ENSMUSG00000024197,93.34916889,83.99417259,66.54786935,71.24054406,0.84051531,-0.250653997
Ebag9,ENSMUSG00000022339,9.137749129,8.92097293,7.156885844,8.315253566,0.840275273,-0.251066064
Appbp2,ENSMUSG00000018481,10.11373613,11.39485083,12.80949652,17.17703149,0.840196705,-0.251200968
Gfod2,ENSMUSG00000013150,3.019248197,2.916301047,3.124748629,3.592439049,0.840154612,-0.251273246
Rpl37,ENSMUSG00000041841,2.573183322,2.129091604,2.566871798,2.528416893,0.839999668,-0.251539337
Mfn1,ENSMUSG00000027668,8.689559463,8.612845815,8.965981038,10.58129721,0.839861776,-0.251776185
Bbc3,ENSMUSG00000002083,2.536999571,3.066731671,1.618126325,2.328964086,0.839856362,-0.251785485
Brms1l,ENSMUSG00000012076,2.464517766,2.399843023,2.705959037,3.137616128,0.839793078,-0.251894197
Cntf,ENSMUSG00000079415,1.538913594,1.16982968,1.845922913,1.67154427,0.839467868,-0.252452991
Kifap3,ENSMUSG00000026585,1.707614316,1.763104366,2.634850395,3.241944711,0.839148053,-0.253002724
Marveld3,ENSMUSG00000001672,11.20107315,10.54041938,10.51748362,11.79690841,0.838961235,-0.253323944
Mrrf,ENSMUSG00000026887,4.507081526,4.627422767,4.67248942,5.718477697,0.838902831,-0.253424379
Xpo4,ENSMUSG00000021952,3.537704958,3.324369545,6.948178817,7.784578999,0.838732634,-0.253717104
Cdc34-ps,ENSMUSG00000020870,4.475818413,5.119043646,4.123888666,5.624130344,0.838625239,-0.253901845
BC030336,ENSMUSG00000046096,1.385876984,1.280937492,1.622457003,1.788984786,0.838242747,-0.254560001
Gm10335,ENSMUSG00000071532,1.268072588,0.595711694,1.559251996,0.874429143,0.837690705,-0.25551043
Elavl1,ENSMUSG00000040028,12.53254285,12.42125177,13.45251536,15.91858189,0.837578049,-0.255704461
Ptges3,ENSMUSG00000071072,30.7473735,29.2951798,31.62204443,35.9713269,0.837570998,-0.255716608
Gm2833,ENSMUSG00000079730,0.988316849,1.031840482,0.68662656,0.855974034,0.837483716,-0.255866956
Chd1,ENSMUSG00000023852,7.525345617,7.620549646,10.34040541,12.50377601,0.837444871,-0.255933874
Shroom2,ENSMUSG00000045180,3.798566546,3.986751612,5.128563879,6.427890317,0.837388035,-0.256031791
Eif2b2,ENSMUSG00000004788,16.28981598,15.49595564,17.53227908,19.92499818,0.837032404,-0.256644621
Wdr89,ENSMUSG00000045690,0.757703789,1.017682564,1.202662794,1.929947782,0.836972506,-0.256747863
Ddx3x,ENSMUSG00000000787,88.62162096,87.93824696,111.9233592,132.7359673,0.836700891,-0.257216123
Dbnl,ENSMUSG00000020476,46.26752751,42.65921994,44.15856516,48.6688605,0.836566353,-0.257448121
Nol3,ENSMUSG00000014776,0.955168858,0.792672158,1.054949416,1.046554206,0.83653354,-0.25750471
Grinl1a,ENSMUSG00000092137,21.60704156,20.79069053,24.30490003,27.95689176,0.836524299,-0.257520647
St13,ENSMUSG00000022403,37.60264933,38.36015815,40.12555231,48.93450461,0.836503518,-0.257556488
Nt5dc1,ENSMUSG00000039480,4.402640342,4.311778687,4.134424701,4.840616408,0.836484063,-0.257590042
Bak1,ENSMUSG00000057789,46.58379421,48.70106249,46.99669259,58.73960217,0.836449782,-0.257649168
Kctd6,ENSMUSG00000021752,2.986256943,2.900816297,3.010176002,3.496017017,0.836394957,-0.257743732
Serbp1,ENSMUSG00000036371,53.82165582,54.8834017,58.20864651,70.97952348,0.836254347,-0.25798629
Sorbs1,ENSMUSG00000025006,1.339184918,1.447017047,1.651350711,2.133703675,0.836254197,-0.257986549
Nsmaf,ENSMUSG00000028245,0.864478309,1.109493744,1.403550292,2.155035292,0.835880799,-0.258630874
Tk2,ENSMUSG00000035824,1.661501432,1.544421759,1.826746401,2.031602128,0.835804669,-0.258762276
R3hcc1,ENSMUSG00000034194,6.592582738,7.060730302,6.16743444,7.904869588,0.835610457,-0.259097548
Tnk1,ENSMUSG00000001583,10.87718354,10.3618366,13.49096357,15.38193726,0.835511086,-0.259269125
Zbtb7b,ENSMUSG00000028042,23.19059105,21.40490832,20.64269026,22.80498753,0.835483758,-0.259316313
Ccdc43,ENSMUSG00000020925,6.351503812,6.024525016,8.233135652,9.348888712,0.835317404,-0.259603598
Cwc25,ENSMUSG00000018541,1.967674409,2.06912816,2.55007258,3.210333881,0.835288483,-0.259653549
Gba2,ENSMUSG00000028467,2.359976355,2.273932551,2.572634514,2.96785699,0.835228007,-0.259758006
B3gnt3,ENSMUSG00000031803,17.60678562,18.89547821,26.22494356,33.69909849,0.835168471,-0.259860846
Itm2c,ENSMUSG00000026223,10.75430181,11.22225979,9.380777766,11.72297387,0.835024366,-0.260109799
Zfand5,ENSMUSG00000024750,14.75554899,14.38823948,13.42545655,15.6798072,0.83491186,-0.260304191
Osbp,ENSMUSG00000024687,25.3700567,24.3677846,25.61481367,29.46874145,0.834880316,-0.260358699
Akirin1,ENSMUSG00000023075,11.74666555,11.86098789,11.43702095,13.83251244,0.834868559,-0.260379016
Nup153,ENSMUSG00000021374,10.59943888,10.85540958,16.14497134,19.80826486,0.834745686,-0.260591362
Memo1,ENSMUSG00000058704,26.04212685,25.55254407,26.6380726,31.32189417,0.834473359,-0.261062103
Eif4g2,ENSMUSG00000005610,91.25364739,92.01098913,102.953281,124.4112901,0.834391489,-0.261203653
Pbx1,ENSMUSG00000052534,1.5074048,1.717853729,2.559821939,3.496414352,0.834340165,-0.261292397
Ubxn1,ENSMUSG00000071655,70.15100339,68.26456174,61.97163973,72.28754227,0.834239881,-0.261465813
Ddx18,ENSMUSG00000001674,5.086725187,5.263443713,5.754155373,7.137776524,0.834161892,-0.261600689
Nfkbiz,ENSMUSG00000035356,6.052718006,6.18005115,6.883104069,8.427326462,0.833942576,-0.26198005
Cltc,ENSMUSG00000047126,46.54646045,47.88495211,62.87583729,77.56624492,0.833918119,-0.262022359
Glt8d1,ENSMUSG00000021916,2.49457339,2.050211336,3.363375885,3.314832867,0.833904111,-0.262046594
Wdr41,ENSMUSG00000042015,3.649508755,3.343945348,3.968695091,4.360767424,0.833891545,-0.262068335
Adrbk1,ENSMUSG00000024858,17.2486419,18.06661515,19.44061302,24.41941502,0.833866616,-0.262111464
Kbtbd2,ENSMUSG00000059486,6.483656182,6.018349073,7.500018419,8.349512296,0.833793717,-0.262237594
BC048355,ENSMUSG00000040658,8.529140394,8.932528749,9.477396627,11.90425891,0.833788406,-0.262246784
Cables2,ENSMUSG00000038990,5.063227937,5.42573499,7.043877029,9.054609552,0.833629619,-0.262521558
Fam193a,ENSMUSG00000037210,4.309100565,4.320663518,5.582405366,6.715116955,0.833549902,-0.262659524
Cand1,ENSMUSG00000020114,10.48064417,10.16770383,13.38162761,15.57494574,0.833522463,-0.262707014
Pibf1,ENSMUSG00000022064,1.648362983,1.587504493,2.622184651,3.029926146,0.833476459,-0.262786642
BC005764,ENSMUSG00000035835,6.608113566,6.836310347,9.388176008,11.65432056,0.833371292,-0.262968693
C330006K01Rik,ENSMUSG00000039623,3.511478098,3.297868687,3.927313851,4.426255156,0.833302258,-0.263088205
Nop2,ENSMUSG00000038279,23.46669406,24.68173509,31.58770123,39.87223969,0.833242025,-0.263192491
Zdhhc17,ENSMUSG00000035798,2.037831663,2.190633883,2.482748126,3.203277692,0.833181404,-0.263297455
D19Ertd386e,ENSMUSG00000025184,2.676420833,2.477533837,2.455035724,2.728261482,0.832984686,-0.263638122
Ppp6c,ENSMUSG00000026753,12.87407587,12.17022471,12.07423275,13.70450008,0.832873182,-0.263831255
Rpusd4,ENSMUSG00000032044,5.786935583,5.584490648,6.036619175,6.996690593,0.832599278,-0.264305788
Mpi,ENSMUSG00000032306,20.47938179,20.47787139,20.35653513,24.4486984,0.832561041,-0.264372045
Lipt1,ENSMUSG00000037216,1.187519653,1.26051774,1.476718947,1.883172922,0.832368818,-0.264705174
Fbrs,ENSMUSG00000042423,10.61946755,10.78297324,12.94976167,15.79742731,0.832359988,-0.264720479
Bdp1,ENSMUSG00000049658,3.704854852,3.824355402,5.30838651,6.584289582,0.832224814,-0.26495479
Btnl6,ENSMUSG00000058762,25.40641446,10.0545799,21.81517793,10.37431302,0.832185152,-0.265023546
Usp8,ENSMUSG00000027363,13.7520636,14.0435225,16.29452406,19.99616187,0.832153067,-0.265079171
6430527G18Rik,ENSMUSG00000034168,4.976900105,5.013439104,4.064527881,4.920742439,0.832063159,-0.265235052
Efnb1,ENSMUSG00000031217,19.65803145,18.12126854,18.24479233,20.21332537,0.832050581,-0.265256861
Vdac3,ENSMUSG00000008892,22.68300146,22.13452606,21.52347882,25.26164681,0.831420091,-0.266350484
2810453I06Rik,ENSMUSG00000048910,2.517041046,3.00922574,3.962133451,5.699563059,0.831097558,-0.266910257
Supt6h,ENSMUSG00000002052,14.06065568,14.33028991,17.19216926,21.08294403,0.831091471,-0.266920824
Igsf5,ENSMUSG00000000159,14.07990167,13.36858928,12.68828116,14.49609065,0.83107048,-0.266957263
Trim35,ENSMUSG00000022043,1.091254445,1.422399095,2.003893474,3.143127677,0.831013444,-0.267056278
B4galt4,ENSMUSG00000022793,5.462834344,3.553491682,5.969723619,4.67313583,0.83096569,-0.267139184
Ssu72,ENSMUSG00000029038,23.6811786,24.5372447,19.67259519,24.5308325,0.830944178,-0.267176534
Dusp11,ENSMUSG00000030002,13.51926418,11.93143938,16.69909547,17.73801093,0.830859928,-0.267322816
Zfp82,ENSMUSG00000058447,0.62707764,0.695845101,0.847397563,1.131907181,0.830744844,-0.267522662
Parp9,ENSMUSG00000022906,8.303721269,8.75373391,7.413691603,9.410691056,0.830488414,-0.267968053
Gpr107,ENSMUSG00000000194,5.147243611,5.155236588,4.855390363,5.85556514,0.830480067,-0.267982553
Slc24a6,ENSMUSG00000032754,1.623243196,1.714261191,1.81868389,2.313388952,0.830236772,-0.268405263
Parp11,ENSMUSG00000037997,0.866042458,0.787421452,1.104957533,1.210111898,0.830210295,-0.268451273
Apoa1,ENSMUSG00000032083,810.6756912,640.959224,471.1855164,448.8217076,0.830044412,-0.268739565
Tmem98,ENSMUSG00000035413,88.03706194,82.77147786,72.4336483,82.065321,0.82984285,-0.26908994
Nckap1,ENSMUSG00000027002,49.20682286,49.76999533,56.11665237,68.39824258,0.829829916,-0.269112427
Aktip,ENSMUSG00000031667,12.49384572,12.45750853,12.31748435,14.80429883,0.829600931,-0.269510582
Zfyve9,ENSMUSG00000034557,2.73057766,3.189424712,3.469664335,4.885197947,0.829589255,-0.269530887
Pof1b,ENSMUSG00000034607,6.752885002,6.166681433,6.746820221,7.426863348,0.829575399,-0.269554984
Trim3,ENSMUSG00000036989,0.599776637,0.785395751,0.959551622,1.514957334,0.829405564,-0.269850369
Rsl1,ENSMUSG00000058900,1.88669702,1.55917719,1.83655939,1.830005885,0.829365183,-0.269920611
Fam189b,ENSMUSG00000032657,0.779879053,0.696078172,0.866039612,0.932073023,0.8293132,-0.27001104
Prrc2b,ENSMUSG00000039262,6.726248695,6.578720673,9.629775423,11.35722897,0.829301219,-0.270031882
Afg3l1,ENSMUSG00000031967,13.09089057,13.02894497,12.60339989,15.12618267,0.829274732,-0.270077961
Il13ra1,ENSMUSG00000017057,23.9737099,21.50512042,19.99036227,21.62901794,0.829068657,-0.270436516
Dgcr14,ENSMUSG00000003527,4.337108313,4.494647569,4.523585695,5.655486977,0.82891155,-0.27070993
Recql5,ENSMUSG00000020752,3.299068691,3.329318996,4.195468547,5.108122028,0.82886396,-0.27079276
Ddx1,ENSMUSG00000037149,55.01892004,52.97878342,55.4727207,64.44641907,0.828839796,-0.27083482
Ppp1r12c,ENSMUSG00000019254,5.222102942,5.348441886,6.548932212,8.093300764,0.828755966,-0.270980744
Haus5,ENSMUSG00000078762,10.56169767,11.56371236,10.59233822,13.99438426,0.828708119,-0.271064038
Nol11,ENSMUSG00000018433,6.532114551,6.219004639,8.213122471,9.43662835,0.828625962,-0.271207072
Arhgap27,ENSMUSG00000034255,13.72034802,10.90581437,14.08047385,13.50721304,0.828599171,-0.271253718
Casz1,ENSMUSG00000028977,5.168063105,5.05155371,5.87642517,6.932650954,0.828535349,-0.271364843
1110004E09Rik,ENSMUSG00000022972,12.99406925,13.09519082,13.48377756,16.40195531,0.828481108,-0.271459295
Banp,ENSMUSG00000025316,1.909615991,1.892281976,2.166322159,2.591377655,0.82838484,-0.271626943
Rpl28,ENSMUSG00000030432,3.735590036,3.789169398,5.319244068,6.514420274,0.828245257,-0.271870059
Psmc5,ENSMUSG00000020708,73.80717022,74.92803032,77.89172472,95.47773112,0.828199553,-0.271949671
Ddx19b,ENSMUSG00000033658,5.976084038,5.52337781,7.116030069,7.941316308,0.828196393,-0.271955175
Zbtb34,ENSMUSG00000068966,0.94163437,0.948117633,1.19631229,1.4545045,0.828150783,-0.272034629
Zdhhc1,ENSMUSG00000039199,0.844094045,0.749012835,0.926787358,0.993056812,0.828141273,-0.272051196
Tor2a,ENSMUSG00000009563,12.75733605,13.07760383,11.30250881,13.9913472,0.828101367,-0.272120718
Reps1,ENSMUSG00000019854,3.814201423,4.04494149,4.848947209,6.210510986,0.827996959,-0.272302626
Cdyl,ENSMUSG00000059288,2.570495496,2.486153742,2.867767659,3.350009814,0.827959355,-0.272368147
Wbp7,ENSMUSG00000006307,5.469863117,5.489291601,8.532235313,10.34361467,0.827809364,-0.272629527
Lrrc49,ENSMUSG00000047766,0.682060391,0.664649087,1.128610003,1.328568149,0.827808043,-0.27263183
Mta3,ENSMUSG00000055817,4.776751217,4.981950092,3.473516643,4.376344603,0.827798475,-0.272648505
Gemin7,ENSMUSG00000044709,12.98697746,12.99801594,11.55959199,13.97664188,0.827768025,-0.272701574
Wdr3,ENSMUSG00000033285,6.776817724,6.458252149,9.229463521,10.62752674,0.827624701,-0.272951392
Gtf2h4,ENSMUSG00000001524,5.495853904,4.789903383,5.595679554,5.893134362,0.827557286,-0.273068911
Rpl26,ENSMUSG00000060938,36.21577188,30.55743044,20.29746764,20.70137351,0.827297634,-0.273521639
