ident,gene,coefD,pvalD,padjD,coefC,pvalC,padjC,mastfc,alpha,ref_alpha,mu,ref_mu,mean,ref_mean,log2fc,spec_h,spec_d
Myofibroblasts,CES1,4.715164736,2.1581E-112,1.6093E-109,0.567811474,0.00295035,0.008783001,1.620374479,0.364842454,0.005976096,3.506847084,2.526238356,2.052193316,-4.860208688,6.912402005,FALSE,TRUE
Myofibroblasts,LMOD1,4.673831447,1.15286E-70,3.09498E-68,0.681859885,0.00657757,0.01754585,0.934388867,0.285240464,0.007171315,3.225333203,2.16351497,1.415585009,-4.959888254,6.375473263,TRUE,TRUE
Myofibroblasts,PDLIM3,4.650664978,7.0957E-182,1.3606E-178,1.669621505,3.47849E-45,2.22342E-42,3.299234418,0.75787728,0.039309429,4.116729429,2.195142791,3.716765678,-2.473813223,6.190578901,TRUE,TRUE
Myofibroblasts,KCNMB1,4.61441155,1.29397E-71,3.54468E-69,1.183967593,4.91687E-06,3.35021E-05,0.945779325,0.295190713,0.00690571,3.333284658,1.735529386,1.573004996,-5.44226462,7.015269616,TRUE,FALSE
Myofibroblasts,NPNT,4.570909168,3.5833E-107,2.2904E-104,1.389169071,1.0895E-15,7.2398E-14,0.946757873,0.384742952,0.015405046,3.36982979,0.492878202,1.991797311,-5.527364168,7.519161479,TRUE,TRUE
Myofibroblasts,RBPMS2,4.357443084,3.17333E-22,1.6903E-20,-0.216515892,0.727229745,0.941003428,0.201671748,0.061359867,0.002257636,2.437726211,1.620826751,-1.58882151,-7.169477761,5.58065625,FALSE,FALSE
Myofibroblasts,RERG,4.2886679,5.09107E-31,4.21836E-29,0.294942972,0.421770254,0.599472906,0.332759971,0.112769486,0.004913679,2.77870801,1.841751293,-0.369838019,-5.826967287,5.457129269,FALSE,FALSE
Myofibroblasts,AOC3,4.252705716,2.6425E-61,6.44915E-59,0.44429866,0.033758738,0.071530157,0.741829297,0.217247098,0.008233732,2.992203505,1.764978607,0.789614416,-5.159094748,5.948709164,TRUE,FALSE
Myofibroblasts,IGFBP7,4.164193888,4.9038E-134,5.4854E-131,0.487076322,0.000861161,0.003019688,5.013546202,0.938640133,0.213280212,5.961732707,6.162765301,5.870376763,3.933587568,1.936789195,FALSE,FALSE
Myofibroblasts,AC131025.8,4.125370376,8.51091E-46,1.41039E-43,0.228071936,0.363982576,0.531000774,0.874768933,0.1973466,0.005179283,3.260408777,2.87168776,0.919214318,-4.721222373,5.640436691,FALSE,FALSE
Myofibroblasts,FAT4,4.101365041,3.38791E-14,1.00834E-12,0.327797853,0.710030906,0.922835527,0.119400108,0.066334992,0.003187251,2.600533346,1.86035243,-1.31354198,-6.432719493,5.119177513,TRUE,FALSE
Myofibroblasts,FBXL7,3.996177024,1.06019E-09,1.89746E-08,-0.020035889,1,1,0.075631729,0.044776119,0.00252324,2.855012037,2.135398433,-1.626100967,-6.494690653,4.868589686,FALSE,FALSE
Myofibroblasts,MYLK,3.987124082,2.3178E-142,3.1112E-139,1.913891323,2.04432E-69,2.74409E-66,2.30281865,0.699834163,0.060690571,4.175379306,1.535432434,3.660464413,-2.50692658,6.167390993,TRUE,TRUE
Myofibroblasts,HHIP-AS1,3.939467377,4.72451E-80,1.50993E-77,0.133763633,0.347869256,0.511440199,1.134391814,0.343283582,0.011022576,2.965013076,2.604832023,1.422486979,-3.89849424,5.320981219,FALSE,TRUE
Myofibroblasts,LGALS1,3.921108721,8.6616E-90,3.75047E-87,1.632327609,7.27916E-56,6.10676E-53,4.428605105,0.965174129,0.367596282,5.886683906,4.705937105,5.83554506,3.262131489,2.573413571,FALSE,FALSE
Myofibroblasts,NEXN,3.892769069,3.42523E-85,1.35226E-82,0.487931169,0.000261907,0.001089425,1.413956479,0.399668325,0.019256308,3.263613989,2.120827136,1.94048986,-3.577643574,5.518133434,TRUE,TRUE
Myofibroblasts,AF131217.1,3.808678304,1.04878E-08,1.64652E-07,0.358232881,0.737346836,0.950485603,0.112391688,0.053067993,0.001195219,3.442584114,1.913421467,-0.793422461,-7.794058415,7.000635954,TRUE,TRUE
Myofibroblasts,PRKCDBP,3.70362991,6.7089E-138,8.1867E-135,0.802043464,6.10299E-20,8.53338E-18,3.304625364,0.754560531,0.103452855,4.077359953,3.046969513,3.671068586,-0.225980252,3.897048837,FALSE,FALSE
Myofibroblasts,MIR145,3.658364928,7.73563E-46,1.29794E-43,0.594367147,0.001904733,0.006005927,0.838310365,0.210613599,0.00810093,3.29182802,2.062675502,1.044500291,-4.884885281,5.929385573,TRUE,FALSE
Myofibroblasts,OSR1,3.633795044,2.44392E-25,1.616E-23,0.021072981,0.936783324,1,0.315530666,0.122719735,0.005046481,2.582097899,2.151078021,-0.444457386,-5.479222604,5.034765218,FALSE,FALSE
Myofibroblasts,PCDH7,3.628846755,2.32961E-22,1.25584E-20,0.187785053,0.528602977,0.722181961,0.229253268,0.106135987,0.006640106,2.736022175,1.666933148,-0.49998615,-5.567426162,5.067440012,FALSE,FALSE
Myofibroblasts,SPESP1,3.609924889,2.4041E-17,9.40824E-16,0.503043825,0.198196187,0.319067811,0.113791579,0.048092869,0.004913679,2.389555849,1.214757653,-1.988459816,-6.453818218,4.465358403,TRUE,FALSE
Myofibroblasts,SYNPO2,3.469618331,8.7629E-17,3.26734E-15,0.062666888,0.866114625,1,0.162393215,0.134328358,0.004780876,2.894447619,2.523199909,-0.001712548,-5.185141175,5.183428628,FALSE,FALSE
Myofibroblasts,TGFB1I1,3.465916482,4.3324E-112,3.0607E-109,0.949286463,5.07294E-27,1.44881E-24,1.949073731,0.545605307,0.069322709,3.390433079,2.126148345,2.516363029,-1.724365534,4.240728563,TRUE,TRUE
Myofibroblasts,LRRC17,3.460189409,1.05223E-26,7.47193E-25,0.535174793,0.026100791,0.057443993,0.306522548,0.114427861,0.005577689,2.495147443,1.839846202,-0.632335921,-5.646039383,5.013703462,TRUE,FALSE
Myofibroblasts,DCN,3.458092208,2.1529E-123,1.9266E-120,-0.535782501,8.88014E-05,0.000423289,3.045019267,0.812603648,0.118061089,4.794306837,5.306241644,4.494930623,2.22384798,2.271082643,FALSE,FALSE
Myofibroblasts,SGCA,3.44646106,2.41473E-36,2.57246E-34,0.104680117,0.565969789,0.765287849,0.572919,0.127694859,0.005577689,2.752644292,2.290463792,-0.216578655,-5.195483797,4.978905142,FALSE,FALSE
Myofibroblasts,TBXA2R,3.425540129,4.71739E-10,8.88099E-09,0.08215623,0.907471762,1,0.083817968,0.034825871,0.003320053,2.200956043,1.374182516,-2.642712749,-6.859858033,4.217145283,FALSE,FALSE
Myofibroblasts,CSRP2,3.420849542,1.18582E-58,2.74435E-56,0.67390279,0.00023394,0.000989656,0.805119978,0.230514096,0.024568393,3.367693894,2.571599004,1.250622276,-2.775422687,4.026044963,FALSE,FALSE
Myofibroblasts,FHL1,3.419914758,1.8269E-118,1.5327E-115,1.340976434,7.18459E-52,5.35771E-49,2.849943191,0.709784411,0.085126162,4.038457697,2.41483014,3.543910607,-1.139414109,4.683324715,TRUE,TRUE
Myofibroblasts,NTN1,3.381226094,3.29029E-16,1.15873E-14,0.025893924,0.941393231,1,0.220069223,0.059701493,0.002921647,2.958346966,1.99602043,-1.107732819,-6.422585068,5.314852249,FALSE,FALSE
Myofibroblasts,MYL6,3.368735899,1.01758E-16,3.76282E-15,1.900439299,1.8248E-159,2.4494E-155,4.4756882,0.991708126,0.890571049,6.189529893,4.429680022,6.177517376,4.262482666,1.91503471,FALSE,FALSE
Myofibroblasts,APCDD1,3.337907445,3.07497E-24,1.88472E-22,0.277501939,0.21106468,0.336355361,0.315853851,0.184079602,0.00876494,2.843352571,1.881905716,0.401757112,-4.951991903,5.353749015,FALSE,TRUE
Myofibroblasts,PDLIM7,3.291517159,2.7965E-94,1.39027E-91,0.961536057,3.82715E-25,1.02744E-22,1.737464639,0.507462687,0.066799469,3.416347296,2.068766003,2.437721369,-1.835238101,4.272959469,TRUE,TRUE
Myofibroblasts,TRPC6,3.288111826,5.26863E-08,7.42866E-07,0.746291473,0.26146426,0.403035687,0.057682935,0.033167496,0.002124834,2.391900238,0.93611116,-2.522160081,-7.941184238,5.419024157,TRUE,FALSE
Myofibroblasts,TMEM35,3.280344813,2.32856E-10,4.55631E-09,0.803534762,0.14497697,0.245724987,0.074641795,0.034825871,0.002788845,2.918289483,1.18935967,-1.92539027,-7.2960295,5.37063923,FALSE,FALSE
Myofibroblasts,COL1A2,3.27965522,2.2313E-113,1.7618E-110,0.385351332,0.000101702,0.000475663,3.011867348,0.814262023,0.121115538,4.47535437,4.072485815,4.17891944,1.026943682,3.151975758,FALSE,FALSE
Myofibroblasts,AHNAK2,3.275969947,1.14219E-06,1.27339E-05,-0.08731651,0.921056644,1,0.051895136,0.048092869,0.004515272,2.821801309,1.371317989,-1.556218895,-6.419257834,4.863038939,FALSE,FALSE
Myofibroblasts,KCNH2,3.238698572,4.19198E-14,1.23397E-12,0.325559206,0.416947328,0.594190888,0.206523958,0.067993367,0.003320053,2.842666505,2.089536957,-1.035786814,-6.144713666,5.108926853,FALSE,FALSE
Myofibroblasts,CXCL14,3.237652596,5.60797E-82,1.93015E-79,2.454161848,7.08395E-56,6.10676E-53,5.206006355,0.91708126,0.309561753,6.455677851,5.4351366,6.330799334,3.743435979,2.587363354,FALSE,FALSE
Myofibroblasts,MRGPRF,3.201163431,4.91713E-45,7.58651E-43,0.206690204,0.143071268,0.243279152,0.790886769,0.257048093,0.020053121,2.904273653,2.314896918,0.944385658,-3.325086909,4.269472567,FALSE,FALSE
Myofibroblasts,TGM2,3.193529781,3.42684E-29,2.7218E-27,0.86243745,8.11176E-05,0.00039181,0.385241811,0.154228856,0.017928287,3.153253764,1.83416654,0.456401244,-3.96738071,4.423781955,TRUE,TRUE
Myofibroblasts,TM4SF1,3.172731156,1.6444E-108,1.1037E-105,0.995587082,1.14634E-21,2.05164E-19,2.993396485,0.683250415,0.134528552,4.130962989,3.379619809,3.581449447,0.485606987,3.09584246,FALSE,FALSE
Myofibroblasts,FLNA,3.167229906,4.83795E-98,2.82347E-95,1.019479302,3.04918E-29,1.07708E-26,2.227625238,0.64344942,0.085524568,3.920434597,2.335755016,3.284333418,-1.211752424,4.496085842,TRUE,TRUE
Myofibroblasts,LTBP1,3.166027174,1.95561E-33,1.8885E-31,0.684149552,6.07691E-05,0.000305976,0.357362428,0.227197347,0.017662683,2.882995188,1.293464753,0.745015219,-4.529581652,5.274596871,TRUE,TRUE
